time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_cf,pitch_cf,yaw_cf,roll_kf,pitch_kf,yaw_kf
6062,0.1528,0.0438,9.8161,0.796,1.3022,0.1966,30.5866,-8.6251,41.2851,0.649,-0.2732,-1.2921,-0.0572,-0.3202,-0.592
6077,-0.0799,-0.0983,9.8009,-0.2086,0.1025,0.3128,28.6716,-10.1178,39.6471,1.154,1.3225,-1.1575,0.3635,2.1175,-1.4449
6088,0.0044,0.1193,9.8446,-0.3461,-0.2601,-0.2212,30.0172,-10.112,40.1061,-0.2336,-0.0649,0.726,-2.1933,-0.4234,-0.3155
6099,0.0336,0.2582,9.7975,-0.5505,-0.5025,0.9076,30.6122,-9.8116,38.3127,0.0163,0.4332,0.4815,0.5207,-0.422,0.4735
6112,0.0353,-0.1218,9.7371,1.094,0.4172,0.161,27.7411,-8.7137,40.5825,0.7986,0.1896,0.262,-0.8184,1.7094,-0.1171
6123,0.0223,0.0067,9.8712,-0.2966,-0.6673,0.3331,28.911,-11.2257,40.13,0.2742,-2.4368,-0.8362,-0.5345,0.2237,-0.3537
6134,0.191,-0.1303,9.8338,-0.0825,1.1888,-0.2095,30.2624,-10.8199,42.4588,-1.1608,1.5531,0.1278,-0.3551,0.3291,0.8497
6145,-0.0367,-0.0371,9.8258,0.1391,-0.2589,0.2698,30.876,-10.0986,39.5083,-0.9932,-1.8318,0.233,-2.7125,0.627,0.1121
6155,-0.042,0.0524,9.7251,0.2722,-0.4694,0.3883,31.2019,-8.8835,39.8256,0.507,-0.6424,0.3883,0.3242,-1.4121,0.2426
6166,0.2078,-0.0291,9.7543,-0.1315,0.7599,-1.2438,31.1258,-8.7967,40.3386,0.7562,-1.4142,0.913,-1.8253,0.0453,0.2426
6176,0.0746,-0.151,9.8665,-0.4657,-0.2416,0.1996,32.0771,-8.0132,42.5019,0.033,0.3853,-0.8115,0.2999,-1.5545,-0.0508
6188,0.0059,-0.0016,9.7524,0.3734,0.2996,0.3342,29.2358,-12.4178,39.2367,1.0496,-0.6136,-1.6604,1.2586,-0.7633,0.2323
6200,-0.0678,0.1926,9.8079,-0.4687,-0.1436,-0.5495,29.5933,-11.7803,38.6598,-0.8709,0.4889,0.2238,0.7478,0.3534,-0.7368
6211,0.1055,0.023,9.7478,-0.2874,-0.8782,-0.4356,31.3162,-9.5738,39.7377,-1.4779,0.5229,2.055,-0.729,-0.3212,-0.4012
6222,-0.1323,0.2164,9.8109,0.2988,-0.2267,-0.1225,30.6947,-10.5947,40.4825,-0.8946,-0.1915,1.2485,0.9394,0.8459,0.042
6233,0.0345,-0.0359,9.717,0.3745,0.7524,-0.214,30.4962,-9.917,41.0017,-0.4696,-1.7024,0.6504,-0.5094,-1.1493,-0.989
6244,-0.0329,0.0526,9.7937,0.198,0.986,0.1664,30.3383,-9.689,39.1351,-1.5854,1.0113,-1.8834,0.7177,-1.2598,2.7082
6254,0.2302,0.142,9.8463,-0.1396,-0.2436,-0.4231,29.6314,-9.8218,40.2852,0.0766,0.1244,-0.148,1.2372,0.6,0.8242
6265,0.0572,0.0199,9.7234,-0.4211,0.8509,-1.1588,30.2318,-9.6625,40.3521,1.1278,1.1471,0.2532,1.2285,-0.9476,-1.8223
6275,-0.0182,-0.1853,9.7973,-0.2757,0.5939,-0.0852,29.7701,-10.6358,39.1096,-0.2494,-0.4157,-0.9321,0.2109,0.899,-0.5758
6285,-0.0638,0.0156,9.7623,0.0052,-0.1707,-0.0594,30.7635,-10.5153,40.4104,-1.9119,0.7715,-0.1264,0.6709,1.7398,-1.6553
6296,0.0073,0.0774,9.8173,-0.2997,0.7432,0.5093,29.1747,-12.1536,39.909,-0.4034,-0.2747,-0.9399,0.7864,-0.604,0.6964
6307,0.056,0.0487,9.8427,-0.986,-0.5659,-0.6338,28.2974,-10.6508,39.9537,-0.2785,-1.5057,-1.414,1.1238,0.1046,0.9272
6317,-0.1033,-0.0931,9.7415,0.2289,-0.2247,0.1373,28.8172,-11.5372,40.3032,-2.1857,-0.7965,-1.4075,-1.2014,-0.028,-0.9523
6331,-0.0287,0.1148,9.8595,-0.004,0.2309,1.129,30.1257,-8.8121,41.424,0.4631,1.0593,-0.2162,-0.2251,0.7873,2.3345
6343,-0.1396,0.1241,9.8427,-0.4863,0.7777,0.0864,30.2999,-11.2989,39.0797,-0.2307,-1.183,-1.5672,0.2281,-1.4856,-0.5255
6360,-0.0839,0.1645,9.7944,-0.5628,0.0843,0.7871,30.4451,-9.6018,38.3622,0.5829,0.0438,0.4754,0.7273,-0.4659,-0.3067
6372,0.0349,-0.0036,9.7478,-0.2195,0.394,0.0095,29.975,-10.4384,41.1618,0.8558,0.8544,1.9411,0.5066,-0.6973,0.2527
6383,-0.0265,-0.0368,9.77,-0.2758,0.2085,-0.5365,29.0718,-9.8384,40.9756,2.522,1.442,3.7449,-0.5243,1.5443,0.6638
6393,0.1098,-0.1002,9.8188,0.1584,-1.179,0.1018,28.28,-10.0655,41.2609,-0.7463,-0.0939,0.0268,-0.6554,-0.6409,0.395
6404,0.1204,-0.018,9.8289,-0.2482,-0.3218,0.3759,29.6686,-11.7353,38.9332,-0.263,-0.2015,-0.9307,-0.0187,-0.6605,-0.026
6414,0.0055,-0.0365,9.7736,0.4606,-0.0535,0.8973,30.4898,-10.8445,40.1733,0.9808,0.6016,-0.9117,-0.0582,1.0124,-0.6536
6425,0.0022,0.1506,9.7426,0.2015,0.1112,0.4897,30.6682,-10.5899,40.1352,-0.1921,0.666,0.986,0.6245,0.8806,0.4818
6436,-0.1038,-0.0063,9.7232,0.0188,-0.315,-0.1785,31.8326,-8.6387,41.4298,-1.3958,0.1483,0.3127,-1.4295,-1.0013,-1.7691
6450,0.1112,-0.1094,9.8437,0.7935,0.9613,-0.3338,30.1804,-7.787,39.6129,1.306,-0.5949,2.1494,-0.7204,-0.137,0.2539
6462,0.0342,0.0189,9.8749,0.3292,-0.5113,0.3914,29.7557,-10.0686,39.1221,-0.7555,0.1139,-0.2955,-0.2397,-0.564,-0.3837
6473,-0.1542,-0.0109,9.793,0.0347,-1.1246,-0.6305,31.4349,-9.6734,38.984,-2.3427,-0.0922,0.5171,0.3708,0.1462,1.6289
6490,-0.0177,-0.2029,9.7426,0.6522,-0.307,-0.0498,31.3905,-9.807,39.2879,1.3028,-0.2497,-2.4475,1.1106,2.0654,0.8154
6505,-0.0479,0.0712,9.7834,0.3517,-0.8631,0.2047,30.7681,-10.5707,40.0816,-0.8639,0.2207,-1.2053,0.3967,-1.075,-1.4359
6516,-0.032,0.01,9.8122,-0.808,1.2496,-0.49,30.0506,-8.382,40.842,0.2752,0.0036,-1.0318,-0.6376,-0.8322,1.177
6528,0.0959,0.0041,9.7886,0.5333,-0.1713,0.2646,29.2357,-8.1473,40.6905,-0.849,-0.9957,1.6152,0.1517,-0.2478,2.2253
6541,-0.039,-0.1719,9.8309,0.5636,0.9466,0.0188,29.625,-9.6689,42.0065,-1.3105,-1.6421,-0.484,-0.2519,-1.2727,-0.2295
6552,0.2731,-0.0133,9.8196,-0.585,-0.6435,0.8041,28.198,-10.7665,39.6704,0.0248,0.0965,-1.8424,0.8615,-0.1622,0.2536
6563,-0.0433,0.0849,9.7295,-0.9371,0.9784,-0.3326,28.6172,-9.8562,40.4795,-0.1141,1.0188,-0.2404,-0.362,-0.4146,-1.6357
6573,-0.3277,-0.0895,9.7906,0.6834,-0.1614,0.3464,29.2607,-10.4325,39.2108,0.3451,-1.0093,0.5909,0.4855,1.1442,0.369
6584,0.123,-0.0785,9.8515,-0.6932,0.125,-0.4,32.3117,-9.7865,37.4788,0.6833,-0.8904,0.0687,-1.3081,1.6499,-1.0914
6594,-0.0514,-0.074,9.7589,0.3806,-0.8982,-0.4775,31.553,-11.0666,40.7374,0.8936,0.7049,0.2785,-0.1849,0.0634,-1.2978
6612,-0.0906,0.1153,9.7554,0.1059,0.1155,-0.9083,28.9891,-9.3569,39.7604,1.2715,-0.124,-0.7736,0.8615,-1.6768,0.853
6624,0.1381,0.0245,9.8216,0.3045,-0.8526,0.7515,31.9094,-8.5409,40.3757,0.3639,-0.0889,-1.0201,-0.5445,0.5509,-0.1113
6637,0.0731,0.0413,9.8399,0.2161,-0.1555,0.4279,31.0414,-8.1604,39.2068,-2.0284,0.1711,-0.8629,0.9429,-0.9176,0.4681
6650,0.0114,0.1215,9.8247,-0.1111,-0.2755,0.5409,30.6793,-10.896,40.0153,2.3922,-0.0725,0.1678,0.2353,-1.6839,0.8938
6669,0.0739,0.0153,9.8682,0.7639,0.4162,0.6915,31.0412,-9.3051,39.9128,-0.3187,-1.0615,-0.4148,-0.1562,-0.5901,-0.3135
6686,-0.1679,0.0293,9.7854,-0.037,0.2606,0.5962,29.9002,-11.9164,41.1677,0.0867,0.3729,-0.863,0.7484,0.9223,0.0165
6698,-0.1767,-0.0357,9.8098,0.3018,-0.503,-0.528,29.9245,-7.4363,39.9359,-0.4279,-0.8824,0.6216,0.92,-1.335,-0.2397
6710,-0.1456,0.0279,9.8084,0.1872,-0.3262,-0.1685,28.6279,-9.0649,41.617,-0.8664,0.852,-0.5747,-0.3756,-0.1649,-0.9893
6723,-0.0689,-0.1407,9.8434,0.5265,-0.0431,-0.5715,31.1337,-10.2564,38.8891,1.3697,0.191,0.2214,-1.9524,-0.5655,1.287
6734,-0.2065,-0.0704,9.7823,0.058,-0.4633,0.8676,28.3523,-11.9979,40.9452,2.1966,3.1658,-1.5795,1.2293,1.8052,1.0995
6744,0.0392,-0.1881,9.8245,-0.1151,0.6608,0.1857,29.0161,-10.0958,40.6266,0.8118,0.0094,0.646,1.2285,-1.1897,-1.7927
6755,0.0695,-0.0219,9.7185,-0.4596,0.8182,0.8603,29.5389,-9.2653,39.1617,0.7474,0.5335,-0.1604,0.1797,1.4035,0.2339
6765,-0.0589,0.1526,9.7492,-0.7361,-0.4298,-0.4096,30.4725,-10.1555,37.3717,1.8325,-0.0291,0.3109,0.1303,-0.5699,-1.4202
6778,0.0366,0.1653,9.8471,0.1712,-0.4039,0.608,29.7385,-9.5038,40.3873,1.2351,0.6282,-0.4649,0.1697,0.3071,0.0063
6792,0.173,-0.0742,9.8118,-0.3995,-0.0568,-0.3919,29.9295,-11.0225,39.3193,0.0373,-0.2948,-0.1567,-0.4227,0.6034,-0.9823
6805,-0.014,0.1123,9.7512,-0.273,0.3481,-0.3432,29.769,-9.5706,41.8412,0.6499,0.6903,-0.8675,0.1177,0.408,-0.9579
6818,-0.0575,-0.0241,9.7905,0.2213,-0.2384,0.2588,29.442,-10.9433,39.6985,0.4263,-0.091,1.7769,-0.3703,1.2129,0.1129
6831,-0.1284,-0.0319,9.8062,0.2417,-0.1187,0.6765,29.5476,-9.5825,39.9347,-0.0779,1.3516,2.4901,1.2656,-0.0932,0.2086
6841,0.0068,0.1094,9.8295,0.439,0.2982,-0.197,30.8882,-10.9038,39.6114,1.7168,-1.1602,-0.8411,-0.3564,-0.671,1.3539
6852,-0.0293,0.1062,9.7224,-0.3334,0.9771,-0.7287,31.2795,-9.5444,38.5418,-0.3108,-0.1192,1.0241,0.1886,0.9744,1.1956
6862,-0.0692,0.1355,9.8148,-0.8105,-0.3526,0.9104,29.8156,-9.7119,40.6179,0.2066,-0.7738,-1.0469,0.0613,0.8931,1.4763
6872,-0.0109,-0.0358,9.7811,-0.1756,0.2507,0.2722,28.0386,-11.3558,38.578,0.6783,-0.333,-0.6234,0.428,-0.5318,0.1992
6883,-0.0237,-0.1178,9.7833,-0.9088,0.1707,-0.0738,30.771,-10.3154,40.1499,-3.1733,2.1312,-0.5626,0.2705,-2.1555,1.8737
6893,0.1834,-0.0987,9.7893,0.0628,-0.2367,0.2205,31.335,-10.538,38.9356,0.2028,0.0301,1.3176,0.0849,-0.1725,-0.4727
6907,-0.0669,-0.0497,9.8246,-0.2513,0.2877,-0.6258,30.0198,-10.1416,38.9017,0.0521,-1.5868,-0.7602,-0.6763,-1.7869,1.3955
6919,-0.2322,0.0561,9.7306,-0.4876,0.4534,0.6407,29.7283,-8.2793,38.0551,0.9489,-0.9106,-0.1244,0.2288,0.2283,0.5044
6930,-0.1997,0.0875,9.8944,0.3389,0.5045,0.8205,30.2413,-9.5644,39.8046,0.8325,-0.269,-1.3616,0.9982,-0.3912,-1.8001
6942,-0.0033,-0.0102,9.892,0.5232,-0.0648,-0.1746,30.5867,-8.9783,38.3278,-0.8437,1.7644,-1.0382,1.652,0.5958,0.9838
6953,-0.148,-0.0288,9.7546,0.7044,0.7496,-0.2534,29.7756,-9.3946,40.6657,0.4018,-0.5194,-0.1878,1.553,-1.3735,0.3422
6964,0.1505,-0.0267,9.8373,1.0973,0.9425,-0.3492,27.9675,-10.7918,39.6592,-1.4659,0.1995,-1.5168,1.6958,0.2348,0.2467
6975,-0.0026,-0.0335,9.73,-0.3167,-0.1044,0.2733,29.9232,-9.8541,38.5668,-1.1437,-0.0828,-1.3442,0.2745,-1.2676,0.4397
6985,-0.1036,0.1152,9.8183,0.2693,-0.437,-0.197,29.909,-9.8264,40.0706,-0.0203,0.2077,0.1785,0.9054,0.7978,2.2571
6996,-0.1062,-0.0308,9.7818,-0.6539,0.2899,-0.7293,31.2758,-8.6951,40.9663,0.2118,0.0664,-0.0843,0.6986,1.3871,0.1501
7006,0.0151,-0.0076,9.7995,-0.352,-0.2279,1.0096,29.7914,-9.3112,41.4543,-0.251,0.6797,1.7905,0.0035,0.8913,-0.7585
7017,-0.1207,0.1722,9.7489,0.2009,-0.0715,0.6147,27.9428,-11.8818,40.7096,-0.5102,-0.3975,0.0553,0.0828,-1.2097,-0.4687
7029,-0.0761,-0.1776,9.7842,-0.0676,0.8309,1.212,29.4262,-11.1386,39.2075,0.9192,-0.8765,1.1855,-0.0396,-0.1537,0.3753
7040,0.0214,0.1568,9.8216,0.3598,0.7005,-1.0547,31.2732,-10.1388,39.9216,-0.7605,0.1696,0.5801,-0.0187,0.3975,0.0814
7055,0.0182,-0.0173,9.8738,-0.0973,0.3695,0.1917,30.6199,-9.0542,40.5319,0.736,-1.0765,0.5734,0.4314,-0.2429,0.5785
7074,0.0397,0.1078,9.8064,-0.8187,0.0249,0.5121,30.6954,-10.9584,40.6214,1.0418,0.6399,0.921,-0.2524,0.194,-0.9401
7086,0.2077,-0.0678,9.7337,0.1073,0.0309,0.3706,30.7313,-9.1295,40.0318,-0.3802,0.1038,-0.5961,1.8432,0.0462,1.5762
7098,-0.1165,-0.0766,9.7967,0.1477,-0.6138,-0.3054,32.0521,-9.3607,37.3382,0.0487,0.9299,-0.3613,0.7672,1.1647,-0.2684
7109,-0.03,0.0108,9.7357,0.2939,-0.6816,-0.3818,29.6412,-9.7641,41.0192,0.2884,-0.0986,0.2898,-0.6443,1.109,0.861
7126,0.1335,-0.0189,9.7562,-0.6486,0.9747,0.4644,31.2285,-9.6746,41.1112,0.6801,-0.7494,0.9673,-1.6209,-0.1247,0.2186
7139,0.0043,-0.0963,9.6653,0.4419,-0.3552,-1.0256,29.2491,-8.4349,40.2091,-0.3195,0.8136,-0.1795,-1.8618,1.1289,1.0011
7149,0.079,-0.0489,9.7658,0.2136,0.2119,0.0582,29.4527,-10.2496,39.5321,0.5252,0.3219,-0.3516,-0.6892,1.0878,-1.1147
7160,0.1284,-0.0275,9.7783,0.4258,0.0782,-0.004,30.7185,-10.859,39.8405,1.3051,0.0767,1.2579,0.1845,1.2818,-1.1167
7170,-0.0328,0.062,9.7745,1.1105,0.0086,0.3181,32.6141,-10.3048,39.5961,-1.1616,0.073,-0.8187,-0.4627,1.218,-1.045
7180,0.0765,0.1289,9.7941,-0.7276,-1.2684,-0.3885,28.7204,-9.721,41.3035,0.3154,-0.7828,0.7138,1.8438,-1.7586,0.7801
7193,-0.0033,0.0068,9.8725,-0.456,0.3014,0.4338,28.5898,-10.9581,38.9636,1.0713,0.1126,-1.992,-2.2591,0.9909,-0.7384
7206,-0.159,0.0204,9.8168,0.2859,0.4708,0.0848,29.0491,-10.3155,40.2111,-1.3032,-0.981,-0.3198,-0.5754,1.9167,1.9487
7217,-0.0038,-0.0364,9.8426,1.2053,-0.0003,-0.4831,30.2939,-11.1731,41.0495,-1.0427,-0.7643,1.6231,-0.2124,0.6934,-0.9608
7229,0.0725,0.0137,9.7463,0.3468,-0.1957,0.0951,29.8364,-9.7052,39.0422,-0.2731,-0.6067,-1.1326,0.8222,-1.3651,0.3182
7240,0.1483,-0.1764,9.7348,-0.4294,-0.6919,0.1793,29.7517,-11.5865,39.8409,0.4975,-1.6027,-0.2874,0.0824,-0.394,-2.2868
7252,-0.0177,0.1204,9.7632,-0.106,0.7976,-0.153,28.7305,-9.6487,40.0947,0.1054,1.2394,0.8391,-3.0146,2.6844,-0.5503
7262,0.1559,-0.1684,9.7687,-0.2154,0.1213,-0.1059,29.6834,-9.6557,39.6082,1.1266,-1.3479,0.9025,-0.2861,-1.6954,-1.0088
7274,0.0225,0.0858,9.774,0.2224,0.5703,-0.1079,29.5819,-11.1246,38.6756,-0.8298,0.8653,-0.9032,-0.0729,-0.8525,-0.9687
7285,-0.0616,-0.1698,9.6917,0.4263,0.4056,-0.9387,30.784,-9.1475,39.1116,-0.5109,0.8491,-1.8323,1.1509,-0.3448,-0.5245
7296,0.1,0.0406,9.7843,0.2444,0.2625,-0.828,27.6065,-10.2545,37.7498,-0.6219,-0.5898,-0.9534,-0.0741,1.2934,-0.1511
7306,0.0852,0.0856,9.8395,-0.2281,0.5037,0.0575,30.0514,-9.724,40.5859,-0.1793,1.7778,-1.0733,-1.3959,0.3497,-0.6628
7316,0.0907,0.0193,9.8079,0.4998,0.4377,-0.7679,28.6892,-9.4904,40.0023,0.1321,0.6305,-1.8196,-0.4394,0.0771,-0.5054
7327,-0.0559,-0.1302,9.7938,-0.0087,0.2218,-0.5551,29.859,-10.2813,39.8201,0.3634,1.0711,-0.2309,-1.0311,0.5483,1.3645
7339,-0.1755,-0.1966,9.7498,0.3015,-0.2487,-0.5829,30.9797,-10.2945,40.4648,-0.9823,1.4157,-0.4014,0.2766,-0.0109,1.4024
7350,-0.0378,-0.0043,9.9261,0.2537,0.135,-0.0629,29.3705,-8.7802,38.9537,-0.7852,-0.5504,0.5469,1.6653,0.6483,0.1136
7361,0.0666,-0.0879,9.7803,0.249,-0.2294,-0.2692,29.4016,-9.8277,40.0275,1.6648,-1.2172,0.7952,-0.3956,-0.7898,0.4997
7372,0.0885,0.1301,9.8527,-0.361,0.9655,0.2246,31.0802,-8.1361,40.0748,-0.1467,0.9684,0.7511,-0.6394,1.205,-0.6275
7382,0.1022,0.0151,9.7458,-0.4125,-0.6389,-0.0692,29.3557,-10.3502,40.722,-0.0726,-0.5081,1.4512,-2.2453,-1.1752,0.617
7392,-0.1876,0.1345,9.774,-0.3612,-1.1376,0.0335,30.1886,-9.0027,41.5117,-0.9832,-0.493,-0.1629,0.2476,-0.7164,0.2773
7404,0.2133,-0.0043,9.8895,0.015,-0.0768,-0.5139,32.2936,-11.845,39.719,1.0813,-0.5339,-0.8478,0.8366,-0.6643,1.2718
7415,-0.1773,0.07,9.8218,-0.5148,-0.3171,-0.4379,29.585,-9.7949,40.037,0.2267,0.8377,0.4428,0.504,0.2562,-0.6755
7427,-0.0029,0.0807,9.7617,-0.4415,-0.8611,-0.1874,30.8177,-10.6074,39.6651,-0.5445,0.8013,0.4117,0.1305,-1.1541,0.9432
7437,0.0803,-0.1422,9.6739,-0.52,-0.4034,0.4904,30.8586,-9.9162,39.9282,1.3124,-0.1762,0.7061,-1.0196,-0.702,-0.2172
7448,-0.0307,0.0851,9.8426,0.7533,-0.0951,-0.3845,30.368,-11.2827,40.0699,-0.0321,-0.7961,0.9704,0.2318,0.3978,0.9812
7458,-0.162,-0.1264,9.768,-0.1256,-0.1245,-0.3778,29.5683,-10.822,39.8161,0.767,-0.3072,0.8014,-1.5016,0.9572,-0.1097
7469,0.1182,-0.0417,9.8366,-0.0937,0.2088,0.7573,30.4217,-11.6188,39.9017,-0.0185,-0.736,-0.9835,-0.6422,0.0753,0.9372
7482,-0.0384,0.0065,9.7962,-0.5684,0.5329,0.637,30.2409,-10.6487,37.6522,-1.4052,0.8612,-2.2082,0.3946,-0.0077,-0.4769
7494,-0.1784,0.1098,9.844,-0.2317,0.3451,0.5358,31.2539,-11.5748,39.8004,1.161,0.6431,-0.3682,0.2429,0.0889,-1.1011
7504,0.095,-0.0024,9.8385,-0.762,-0.1007,0.0423,30.7656,-10.176,41.1623,0.0501,-0.8669,0.082,0.3495,-0.6178,-0.4714
7520,-0.0353,0.063,9.8662,-0.8829,-0.2654,0.155,30.62,-10.1704,38.3416,-1.1897,-2.1534,-1.768,0.1174,0.0519,0.6107
7534,0.0266,-0.1726,9.6968,1.0899,0.8546,-0.2385,29.2962,-9.83,39.9313,-2.3039,-1.1859,-1.2182,-0.5987,0.7022,0.5859
7550,-0.2649,-0.0441,9.8107,0.1528,0.0283,0.5438,31.7951,-9.1887,41.5174,0.0319,-0.5165,1.6378,-0.5568,-0.8495,0.0478
7566,0.2064,-0.0822,9.7966,-0.9173,-0.0219,-0.2812,29.0724,-8.3752,40.26,-0.9539,2.585,2.3833,-0.6602,0.0698,0.9774
7577,-0.1024,-0.0374,9.7953,0.6236,-0.1522,0.6938,30.2241,-9.4369,41.5475,0.273,1.9128,0.8825,0.853,-0.7443,0.2049
7587,0.1081,0.0524,9.7842,-0.3241,0.4949,0.0366,30.8759,-10.5018,40.6639,0.111,-2.2263,0.4712,-2.0092,-0.371,-0.1846
7597,-0.0366,-0.0206,9.8517,-0.195,-0.8812,0.1873,29.27,-9.0838,41.0382,-0.1635,-0.3203,0.3632,1.073,1.478,-2.2301
7608,0.0471,0.0476,9.9017,0.205,-0.1876,-0.0864,30.1812,-7.8381,40.3121,-0.8415,0.3366,-0.624,1.9766,-0.5437,0.3492
7618,0.1244,-0.0874,9.822,-0.3174,-0.4651,0.2916,28.9848,-11.4155,41.6614,-0.7236,-0.048,-1.5096,-1.3366,0.1448,-0.765
7629,0.0188,-0.0205,9.8087,1.2161,-0.789,0.0807,30.3793,-11.2912,39.5489,0.1672,-0.197,-0.239,-1.0478,-0.0594,-0.2186
7640,0.1554,-0.06,9.8387,-0.1,0.3677,0.2879,29.74,-10.1246,38.9798,1.3173,1.169,-2.1627,-1.0252,-0.0002,0.573
7651,0.0327,0.0082,9.831,0.3193,0.9577,-0.5804,29.2563,-9.4278,40.3169,0.3135,-0.6128,0.563,-0.3278,-0.8777,1.4692
7662,-0.0516,0.0677,9.721,-0.0755,0.9371,0.0252,29.8473,-7.7446,40.2736,0.6243,1.3383,-0.0361,-2.2121,-1.1236,-1.2204
7678,-0.0346,-0.0632,9.8986,-0.5878,0.045,-1.4212,29.2544,-10.7091,40.2096,0.2075,1.0836,1.3373,1.1162,1.0122,1.4568
7694,0.0116,-0.0402,9.8643,-1.2508,0.0409,-0.5116,29.9912,-9.8899,40.5411,-1.3452,-0.1181,2.1487,0.8064,-0.5353,0.4928
7710,-0.0741,-0.0104,9.7522,-0.5688,0.4631,0.8228,30.9918,-10.596,41.4356,1.0906,-0.3951,0.5575,0.0622,0.1454,0.6639
7721,-0.0724,-0.0364,9.8113,-1.1166,-0.0907,0.2568,30.9922,-12.0652,39.9514,-0.8369,0.2418,0.3186,0.3375,0.3171,-0.2687
7732,0.0135,0.0062,9.812,0.2624,0.1825,0.477,29.8467,-8.0071,40.4016,0.9442,-2.8666,0.3023,-2.4426,1.4642,0.7545
7742,0.1087,0.1746,9.7341,-0.2301,0.3353,-0.4732,29.7956,-9.3194,40.2565,-1.0405,-0.1729,2.2638,-0.4052,-0.8798,0.1089
7753,0.1682,-0.1769,9.8369,-0.0281,0.4904,-0.3821,30.1186,-11.3624,40.083,0.3176,-1.1276,0.0323,0.8145,-0.0314,-0.1283
7767,0.0537,0.1126,9.7376,0.6991,0.2245,0.193,30.1101,-10.8113,40.1627,1.6756,-0.0702,-0.0667,2.7218,-1.1538,1.4821
7777,-0.1775,0.2107,9.6986,0.6019,0.126,-0.1467,30.3078,-9.7702,38.926,0.7895,-1.5531,-0.068,1.3928,1.0466,1.6751
7788,-0.0196,0.1349,9.785,0.1783,-0.1386,-0.4559,30.4365,-12.1485,39.9325,-1.0704,-1.594,-0.7013,0.1853,-0.7741,0.5372
7799,0.0882,-0.0406,9.7577,0.0581,1.2812,-0.0933,28.5198,-10.4591,40.224,-0.0846,0.036,-0.2844,1.0428,1.9947,1.8631
7811,0.1698,-0.0734,9.7721,0.4671,-0.3624,-0.6496,29.356,-9.8481,39.6478,-0.2676,-1.9147,-0.5059,-0.0914,-0.8089,1.3773
7821,0.0598,-0.0249,9.8342,-0.2559,0.4723,0.1981,28.828,-8.628,39.1378,0.1928,-0.6856,0.3622,0.3266,-1.3237,0.2841
7837,0.0648,-0.0062,9.8277,0.17,-0.0261,0.1219,28.9593,-8.4116,38.4106,0.2383,-0.4238,-1.1354,-0.7954,0.8232,0.5555
7848,-0.1041,0.0954,9.7281,0.0612,-0.1356,-0.09,28.4123,-9.4434,39.3279,-2.0332,-0.0104,0.0758,-0.0683,-0.5324,-0.0831
7860,0.217,-0.066,9.8521,-0.4403,0.5246,0.1194,31.4115,-10.662,40.4102,-1.4919,-0.0407,-0.299,0.01,-0.9658,-0.341
7871,-0.1143,-0.2109,9.7565,-0.0104,-0.0534,0.1482,27.7818,-10.7407,40.2635,-0.2426,0.0497,1.5709,0.8348,1.4602,-0.6499
7882,0.0452,0.1319,9.7808,-0.2171,-0.1124,0.7356,30.3634,-9.2282,39.7809,-1.2338,-0.2601,0.4648,-0.5504,0.2315,0.0329
7892,0.0215,0.1,9.8835,-0.3631,0.9573,-0.064,29.2671,-10.4943,39.4317,1.0085,0.8881,-0.4776,0.4812,-1.5333,-0.5485
7903,0.0818,-0.2182,9.6962,-0.1501,-0.1324,-0.1656,30.599,-11.7814,41.1214,-0.8185,-0.4432,-0.9985,-0.0864,0.2722,0.6528
7919,0.2039,-0.0193,9.749,0.0393,-0.0722,-0.2744,30.4681,-11.3027,39.7861,-1.3754,0.0193,0.6429,1.3977,0.5849,0.6694
7931,0.0667,0.1405,9.7543,-0.4413,0.8218,0.2965,28.995,-9.2355,41.6057,-0.1117,-1.0588,0.2925,-0.2485,0.0745,0.2594
7943,-0.0231,-0.0667,9.8534,-0.3719,0.4861,-0.0159,31.3253,-8.095,40.6491,-0.391,0.4866,-0.5024,-0.1562,-0.3235,1.5277
7953,0.1245,0.1001,9.7738,-0.3697,0.0526,-1.0291,28.7556,-10.2434,39.6269,0.4282,-0.6207,0.236,1.9379,1.4315,0.8061
7965,0.0856,-0.063,9.7905,0.5267,0.3895,-0.3325,31.0773,-10.1201,38.4816,-1.4093,1.8243,0.0559,-0.4768,2.0838,1.1848
7978,0.022,-0.0114,9.764,0.0365,0.4784,0.6493,31.0155,-8.7584,40.2127,-0.9663,0.6717,-1.0365,-1.1313,-0.1067,-0.623
7993,-0.0547,0.0861,9.7745,0.238,-0.3829,0.9284,30.5352,-10.4256,40.2937,0.4146,0.4149,0.0137,1.6611,-0.7997,-1.6212
8007,0.1039,-0.0048,9.7297,-0.678,0.6498,-0.1031,28.9696,-9.6245,38.8392,0.2766,1.2938,-0.3051,2.417,0.5112,0.8489
8017,0.0596,0.0899,9.8088,0.1342,-0.4486,-0.1545,26.0868,-10.0094,40.8954,0.3375,-1.4221,-0.81,-0.8153,1.2481,-0.9209
8028,-0.0174,-0.1307,9.84,0.0373,1.2034,-0.9112,30.9377,-9.188,39.3078,0.5871,-0.0108,0.6975,0.1222,-1.116,-0.7917
8038,0.1086,0.1033,9.8136,0.4414,-0.3866,0.7948,32.0215,-9.8847,38.3945,1.9485,-0.683,0.9207,0.4808,-0.2355,-0.1137
