t_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony
3794,-0.1011,0.0015,9.8046,0.0684,-0.0705,-0.3409,31.4169,-10.3696,39.1224,-0.6582,0.2557,0.3631,0.4699,-0.0593,-0.505,0.088,0.5463,0.5436,0.5825,-0.6784,-1.293,-0.3042,1.2141,-0.1816
3804,-0.0187,-0.1152,9.8112,-0.6773,-0.6488,0.2459,29.6075,-9.8755,40.2961,-0.5081,1.136,-0.171,-0.8192,-1.7237,-0.2501,1.8586,-0.8885,1.7458,0.8759,-0.9693,-0.4084,0.6412,0.9115,0.1577
3814,-0.0994,-0.0291,9.7949,0.6399,0.9951,0.2287,29.8031,-11.9348,40.0012,-2.1551,-0.7634,-1.2192,-0.8753,-0.8108,1.7408,-0.481,0.3742,1.018,-1.4191,-0.4128,-0.7801,-0.8191,-0.3107,0.5316
3827,0.1461,0.0933,9.7657,0.3633,-0.0784,0.0874,29.6962,-8.9804,39.4838,0.7707,1.8151,0.1262,0.6193,-0.7155,-0.2294,-1.9225,0.5714,0.2535,0.5756,1.3513,-1.6894,0.0697,1.1449,-0.1765
3838,0.0659,-0.1751,9.7844,-0.9951,0.1494,-0.0788,29.8988,-8.9836,38.4187,-1.2135,-1.4975,0.4245,0.1021,1.2212,0.898,-0.6814,-1.1798,-0.2459,-1.8756,-0.3298,0.0062,0.0484,-1.9968,0.7581
3849,0.2149,-0.1972,9.7504,0.6194,0.3387,-0.2146,30.2265,-9.788,40.5397,-0.0527,0.9878,1.2203,-0.5336,0.0967,2.2358,-0.4244,-0.9883,-0.5258,-2.2244,-1.1547,-0.7782,-1.198,0.4142,0.4598
3863,0.0526,-0.0047,9.8555,0.2892,0.3455,0.0564,29.7914,-8.8426,40.7818,1.7328,-1.1788,0.166,1.2519,-1.6721,-0.9827,1.0207,-0.0707,0.7444,0.3922,-0.6266,0.8628,-0.2542,0.0885,1.6127
3876,-0.0301,0.0192,9.8561,-0.1617,-0.7746,-0.686,28.7496,-12.3775,39.4846,0.1459,-0.4771,-0.514,-0.582,0.6697,1.2828,0.0419,1.4784,1.0821,-0.8226,0.9934,0.7252,0.1778,1.0314,-1.6666
3886,-0.1865,-0.101,9.8254,-0.7613,-0.5111,-0.6282,29.6948,-10.3459,38.273,-1.6368,1.3174,0.4238,-1.1779,0.4935,1.1467,0.0876,0.8723,-1.2911,-0.9827,1.0801,-0.2837,0.4016,-1.3676,0.2283
3897,-0.0216,0.0157,9.7504,-0.4293,-0.0729,-0.0996,30.9607,-9.03,39.6927,0.8059,-0.5842,0.2082,-1.1922,-0.2387,-0.0785,1.2298,0.065,0.571,0.4401,-1.5444,1.2142,-1.4018,0.8558,0.7032
3921,0.0977,-0.1055,9.8533,-0.0662,-0.629,0.6586,31.1441,-11.2859,39.7412,0.5101,0.0874,0.2923,-1.4942,0.0964,1.1209,0.945,1.3834,0.5006,0.9007,-0.2381,-0.5348,1.1994,-0.6408,-0.2878
3933,0.0434,0.1212,9.8205,-0.4567,-0.6534,0.3896,28.2271,-8.2445,38.9197,-0.1226,0.5246,1.8533,0.2061,0.3607,-0.6745,-2.3242,-1.1539,0.5909,0.9512,0.9233,-0.2862,-1.1472,-1.4518,-0.8354
3944,0.0924,-0.0037,9.8205,-0.6491,0.2515,0.2184,29.2438,-9.1675,40.8361,-0.7833,-0.6782,1.1822,-0.0871,0.0615,-0.7187,-0.1819,0.1764,-2.579,0.4295,0.1001,1.3813,0.3255,-0.658,-0.5653
3955,-0.1276,0.0856,9.7519,0.1064,-0.2845,-0.1139,30.6148,-10.09,40.0272,-0.7622,-0.2528,-0.7339,-1.4183,-0.3817,0.2347,1.7657,1.6704,0.4731,0.4569,-0.3543,-2.0465,0.9633,0.0114,0.0069
3966,0.0287,-0.039,9.8155,0.1416,-0.2292,-0.2572,31.5083,-9.2567,39.7904,-0.6663,1.6369,-0.6161,0.5813,0.6346,-0.7945,0.9465,-0.4382,0.3356,0.2225,-0.0125,0.428,0.9812,0.6874,1.2301
3977,0.1487,-0.0336,9.782,0.6458,0.482,-0.0645,29.806,-12.1859,40.4888,-1.5691,1.1582,-0.593,1.0487,-0.019,0.7964,0.5759,-0.9076,1.108,0.04,2.0945,-0.5126,-0.3473,-0.0337,-0.9871
3988,0.1246,0.1813,9.8165,-0.0339,0.0038,0.7232,29.3326,-8.1884,38.6263,0.8573,-1.6645,0.4694,0.4268,0.2885,-1.1864,-0.5321,-0.8342,-1.0078,0.1164,-1.4687,-0.7718,-0.5708,0.1613,-0.8776
3999,-0.0252,0.0022,9.862,0.3443,0.2692,-0.5591,30.6054,-10.793,41.6951,1.6673,-0.101,-0.2333,0.3281,-0.1775,-0.2031,-0.3515,-1.8377,-0.8599,-0.4572,0.0225,-1.5054,0.9363,1.8971,0.7866
4010,-0.1065,0.0658,9.7325,-0.2367,-0.1055,0.2206,30.2921,-11.1304,40.4495,1.2335,0.4347,2.4172,0.5538,-0.6307,-0.5289,0.084,-0.4963,1.1356,-0.1914,0.1948,0.0535,0.3108,0.389,0.1718
4021,-0.1188,-0.0776,9.8015,0.2476,0.0484,0.0386,29.8453,-10.2544,38.7591,-1.0805,-1.2207,1.5017,-0.3965,0.7551,0.0629,-0.457,-0.9896,1.8789,1.0245,-0.667,1.1207,0.3109,-0.3408,0.273
4032,0.1841,0.08,9.7772,0.5548,0.1822,0.6941,30.6744,-9.4447,39.3425,-1.2419,1.1685,-0.5582,0.0009,0.577,0.0173,0.0028,0.3512,-1.4344,0.9358,-0.5347,-0.7944,0.5837,0.7761,-1.4573
4042,-0.0687,0.0006,9.8054,0.8397,-0.1079,-0.2792,28.8488,-9.7021,38.7193,-0.3607,-0.1052,-0.5142,0.128,-1.0161,-0.7504,0.1994,-1.1233,-0.8665,1.5809,-1.159,2.2797,-0.8099,-0.3982,0.2753
4055,0.0009,0.0116,9.7213,0.319,0.2048,0.3327,30.295,-10.4115,36.7673,-0.4203,-0.0476,1.4663,1.7124,0.6297,0.7677,1.8416,-1.8983,-1.1201,0.4374,1.9763,0.5421,1.4017,1.992,-1.4916
4066,-0.0366,0.1767,9.9063,-0.1867,-0.2215,-0.7395,30.5531,-11.4107,39.6384,-0.0854,0.9675,2.7642,-2.1473,0.445,-0.2444,0.0176,-1.4755,-0.7345,-1.132,1.0005,-0.3639,-0.1952,-0.2555,-0.5723
4077,-0.0718,0.0566,9.7725,0.1927,-0.0935,-0.2042,31.9849,-9.6207,38.1931,0.4801,0.2582,1.0442,-0.3083,0.1707,0.4527,-0.4093,1.3238,1.275,1.5069,-0.398,1.1889,1.0822,-1.1877,-1.1919
4094,-0.0198,0.1338,9.8204,0.1531,-0.0101,0.3096,31.4788,-10.5035,39.6991,2.2328,0.6993,-0.5663,0.1802,-0.9687,-0.3225,0.4772,-0.6029,-0.2171,-0.7306,1.3295,0.4666,-1.9445,-1.1962,-0.1565
4105,0.0135,0.0313,9.8364,0.7589,-0.7495,0.817,29.7034,-9.5421,39.524,-0.1997,-0.1389,-0.0709,-0.3961,-0.7853,-0.1889,-1.0186,-0.0075,0.7255,-1.9583,0.5627,-0.3191,0.3814,-0.5765,-0.523
4120,0.2244,-0.0077,9.7293,0.6138,-0.5439,0.3399,30.0417,-11.1309,39.1976,-1.1741,1.1073,-0.4813,1.4402,-0.2902,0.764,0.5617,0.013,-0.4448,-0.456,0.1448,0.8575,0.363,0.5149,2.1956
4132,-0.0129,0.2463,9.8049,-0.1098,0.4271,-0.0233,30.4056,-11.2709,40.7326,1.2915,0.4447,0.6227,-0.4914,1.7796,-2.3967,-1.5992,0.2947,-0.5889,1.2736,-0.8704,-1.2943,-0.1732,-1.481,0.1567
4148,-0.2614,-0.1203,9.8248,-0.7119,-0.2365,-0.1283,29.758,-10.0666,39.0036,-1.3558,1.2162,-1.5203,-1.5012,0.3792,0.3277,0.1551,0.7744,0.4239,-0.7093,2.0422,-0.6161,0.4051,0.3924,0.5143
4159,0.128,0.0762,9.7664,-0.8033,0.7762,-0.253,30.7284,-11.081,40.2393,1.3509,-1.6513,0.7871,1.3187,-0.0655,-0.196,1.7218,0.6958,0.7052,-1.2571,0.0012,1.3698,-0.0656,0.2107,0.5828
4170,-0.0352,0.0496,9.7811,-0.0525,-0.5687,-0.0832,27.8707,-11.971,41.1286,0.8184,-0.0938,1.5758,-0.6645,-2.3858,-0.7576,-2.4401,0.7275,-0.6354,-0.863,-1.8535,-1.1944,0.7152,0.2494,-0.4775
4183,0.0407,-0.1819,9.7956,-0.3376,0.246,1.2844,30.1135,-10.1227,39.2044,-0.1188,0.2114,-0.7968,0.23,2.1817,-0.9788,0.3526,0.9247,-0.5723,0.3046,-1.3193,-1.551,0.9289,3.5665,-0.8126
4195,0.001,-0.0563,9.8194,0.1969,-0.0754,-0.1758,31.103,-11.6161,40.592,0.0411,0.1178,-1.2291,0.843,0.4736,0.6106,0.4234,1.1696,-0.0601,-0.5741,0.1308,0.1666,-0.2803,0.3461,-0.0201
4210,-0.0105,-0.1479,9.7955,-0.6605,-1.412,-0.7835,28.3424,-9.6177,40.7037,-0.4667,0.1893,-0.9849,-0.1974,0.1933,0.8898,-0.3411,-0.2471,-0.2241,0.5619,0.8409,-0.797,0.7097,2.5892,0.4126
4221,-0.1585,-0.0014,9.7636,-0.0572,-0.6438,-0.3141,30.7081,-11.0636,40.0407,0.0946,1.3945,0.6668,1.6697,-0.2948,1.7993,1.3923,-1.4574,-1.1995,-0.6645,1.265,2.2709,0.0765,-1.6802,0.8473
4233,0.2276,-0.0397,9.8006,0.2158,-0.3801,-1.2049,31.6255,-8.6559,40.7873,1.0045,-0.8524,-0.0579,0.0721,-0.4725,0.2703,0.315,0.4803,1.8105,0.6402,-0.1557,-0.6007,1.4307,-1.2477,-1.1789
4245,-0.0583,-0.122,9.7611,0.831,0.3426,-0.053,30.7173,-10.1106,39.6514,-0.0004,1.4252,-1.5644,-1.9584,0.3278,2.0735,0.7508,-1.5647,-0.5587,0.5591,0.41,-1.0355,0.9659,-0.0933,-1.9267
4255,-0.045,0.0323,9.8522,0.5553,-0.2874,0.3815,29.7304,-9.9512,38.8936,-1.0786,-1.0751,-1.427,-2.1232,-0.4866,-2.8248,-0.5041,0.9402,0.874,-0.487,0.0324,-0.1372,-0.4913,0.7925,-0.0117
4275,0.1159,0.0568,9.8255,-0.4489,0.1421,-0.7725,31.9889,-11.7828,40.279,-0.1941,0.5476,-0.1082,-0.7368,1.1193,1.785,0.9219,0.3065,0.1146,1.2739,0.0452,0.7926,0.218,-0.4076,-1.9564
4286,0.059,-0.2266,9.6718,0.314,-0.1596,-0.7178,31.2523,-10.1124,40.7936,-0.1408,0.6505,-0.6292,-0.0168,-0.8461,-0.4401,-0.2393,0.487,1.0857,-0.077,-0.0331,-0.9008,-0.7787,0.5543,-0.0314
4305,-0.1223,-0.0883,9.8416,-0.0642,0.1219,0.1521,30.6247,-10.8072,39.9726,-0.2894,-0.2809,0.3682,2.5383,2.1166,0.2557,-0.8203,2.0962,0.2108,0.1108,1.7201,-0.4227,-0.9553,-0.1795,-0.4638
4323,0.0187,-0.0294,9.7501,0.6015,-0.3132,-0.7668,30.1873,-9.6934,39.3115,-0.5935,-2.2708,0.4425,-0.2667,0.3412,-0.0053,1.1433,0.9813,0.5583,-0.5328,-1.074,-0.3203,0.3388,-0.9861,-0.0878
4334,0.2636,0.0074,9.7567,-0.3332,-0.6136,-1.2475,29.0162,-9.7554,38.9903,-0.0718,-1.3068,0.6031,-0.3124,-0.5575,-1.3591,-0.2002,1.2679,-0.4262,-0.9177,-0.57,-0.1113,-1.4193,1.1548,0.059
4345,-0.2439,0.1324,9.8107,-0.7868,-0.3951,0.274,30.3604,-8.2093,39.4922,-0.0467,-0.2145,-1.3363,0.1605,-0.7511,-0.3511,-2.0544,0.1016,0.6422,0.3725,-0.647,2.9692,0.3803,0.7848,0.3706
4355,-0.0838,0.0562,9.8061,0.1106,0.6554,0.0815,31.1035,-10.175,40.1366,0.7947,1.8509,1.3203,0.6748,-0.0986,-0.325,0.0214,0.2426,1.4476,-0.5324,0.0435,-0.94,-0.479,-0.7485,0.3971
4371,0.1712,-0.0649,9.8379,0.7019,-0.0323,-0.0025,30.2006,-8.8401,40.3291,2.6392,0.4992,-0.1489,1.5384,-0.161,-0.2611,1.8395,-0.4998,0.9802,-0.8147,-0.5231,1.7944,-1.8723,0.2297,-0.8056
4382,-0.1355,-0.1905,9.8416,0.5551,-0.2174,0.1001,30.1325,-10.8638,38.4077,-0.4273,0.4177,-0.7965,1.2675,0.8432,0.9378,-0.7877,-0.1291,-0.5688,-1.0751,1.5967,1.6311,-0.4097,0.2058,1.1766
4393,0.0062,0.0511,9.7643,-0.7832,0.6561,-1.1713,29.9018,-9.881,40.6139,-1.9966,-0.429,-0.127,1.3035,-0.0822,-0.0765,-1.2849,0.0638,-0.7128,-0.6033,-1.1741,0.5721,0.8744,0.5077,0.0383
4405,-0.1687,-0.0352,9.7663,0.478,-0.0226,-0.0127,30.6494,-9.8466,38.0476,-0.5283,-0.6513,-0.5811,-0.0236,0.2524,-0.4233,-1.3159,-0.839,-0.2948,-0.6184,-0.1254,-0.1066,1.049,0.8205,-0.2638
4415,0.0433,0.0402,9.8267,-0.6316,0.7443,-0.2503,30.3426,-10.7179,38.787,0.3599,-0.6434,-1.2299,-1.5203,-0.5508,-2.0628,0.9003,0.9941,-0.6653,1.4023,0.1616,1.0367,0.1011,0.3496,-1.3387
4425,0.0432,-0.0462,9.7781,-0.247,-0.1536,-0.0807,30.3008,-11.2007,39.8341,-0.568,0.5955,-1.0446,1.2118,0.2434,2.0182,0.7395,-0.0538,-0.7624,-0.4993,-0.8179,0.2671,0.8834,0.324,2.1503
4446,-0.1079,-0.0969,9.785,1.0243,-0.0649,0.0735,29.6318,-11.3226,41.2614,-0.9153,0.9975,-0.7197,1.2467,0.5071,1.2441,0.6046,0.0008,-0.0442,0.1214,-0.072,-0.7026,0.1549,0.5704,-0.8416
4458,-0.0331,0.0389,9.8804,-0.1229,0.022,-0.3982,30.966,-9.4542,40.4129,-1.0334,-1.3077,-1.1099,-1.0789,1.7015,-1.3097,-1.5945,-0.0306,0.2307,-0.9413,0.0386,0.1395,0.2326,-0.2652,-0.3314
4468,0.0059,-0.0044,9.7658,-0.2123,-0.1796,0.3567,28.6877,-12.0236,39.4703,0.008,0.4453,1.1537,0.7277,0.2817,1.5479,0.1436,-0.9541,0.531,-2.3894,0.8528,1.9771,-0.6913,0.6064,0.2094
4480,-0.149,0.0947,9.7953,-0.1772,-0.0085,-0.4,27.8333,-11.4562,39.4759,1.566,0.298,0.2351,0.29,0.0585,0.5025,-1.0722,1.2428,-0.5801,-0.8179,-2.399,-1.5983,-0.6376,1.1279,-1.3272
4490,-0.0693,-0.0195,9.776,0.0686,0.004,-0.4676,29.0136,-11.2369,38.7684,-2.9631,-0.4316,0.4115,0.9702,1.3713,0.959,0.5704,0.4939,-1.3644,1.6203,1.7246,-0.1765,0.0165,0.0608,0.8386
4501,0.1033,-0.0993,9.7613,0.0268,-0.7875,0.273,29.7319,-10.7574,39.4124,-0.7487,1.0662,0.1075,0.5411,-2.2128,-0.5919,0.4805,1.8268,1.5383,0.0072,-0.0708,0.0491,-0.1951,-1.3019,-2.2471
4520,-0.0484,-0.2101,9.8344,0.2204,0.354,-0.4895,29.6323,-10.0435,39.6042,-0.8489,-0.4481,0.1952,2.1695,-0.0145,-0.8734,-0.7708,0.0666,-1.7837,0.2256,-0.6306,0.5255,0.771,-0.1316,-0.1565
4531,0.0176,0.0468,9.8116,-0.0628,0.3548,0.0481,30.6905,-11.5023,40.0765,-0.7973,-0.5275,-0.4816,-2.2884,-0.0063,0.8879,0.301,-1.1792,0.3545,-0.4111,-0.2049,-0.6634,-2.6075,-1.2183,-0.9654
4544,0.0024,-0.0183,9.7712,-0.8444,-0.2466,-0.7319,31.5137,-9.2861,40.0604,-1.5118,-0.7192,-0.4212,0.4569,-0.3883,1.2311,0.1463,-1.3005,0.491,0.8192,0.2448,1.2294,-1.0353,1.3518,0.3273
4555,0.0263,0.0277,9.8127,0.5096,0.0149,0.9441,29.6825,-10.8464,38.4255,-3.0442,2.1671,-0.5576,-0.1944,-1.4647,0.2852,-0.2967,-1.7773,-0.2651,-0.0913,-0.1875,0.4788,-0.0834,-0.0805,1.32
4566,0.0363,-0.1068,9.7823,-0.3495,0.6276,0.8331,30.948,-9.2967,38.0476,-0.2397,-0.7225,0.0396,-0.5567,-0.3986,-0.2799,-0.1721,-2.1992,-0.1587,0.1638,-0.4489,0.1177,0.039,-0.7925,1.6647
4576,0.146,-0.2103,9.7957,1.3602,0.556,0.1622,31.8017,-10.207,40.3487,0.4196,-1.1355,0.2698,-1.0728,1.7641,-2.1504,-0.3465,0.0707,-0.498,0.1197,-0.5462,0.0093,0.1218,-0.0459,0.1
4587,0.1086,-0.1046,9.7905,-0.6975,-0.7188,0.8858,30.7494,-8.7686,40.5628,1.7098,0.5281,0.7046,0.9521,-0.2388,-1.7313,1.0641,1.1934,-1.1811,-0.1031,-0.1552,-0.6196,-0.2829,-0.098,2.2663
4602,-0.1198,-0.1326,9.8631,-0.3883,-0.1751,-0.2099,31.4233,-9.363,39.3246,-0.7981,-0.4911,-0.1651,1.3008,0.1743,-0.5116,1.9419,1.3389,0.3959,2.3639,0.088,1.48,-0.6698,1.1137,0.44
4614,-0.14,-0.0874,9.8785,-0.2182,0.3893,0.4267,31.8745,-10.481,39.9134,-1.1035,-0.1858,1.5854,-1.2441,1.4288,-2.3918,0.0296,-0.3089,0.5237,-1.1876,-0.7911,0.3554,0.6453,3.0543,-0.5252
4628,0.0831,0.1455,9.7833,-0.1042,0.1871,-0.9903,29.6049,-9.0143,39.6067,-0.1017,-0.6333,1.2725,2.3045,0.2436,-0.2531,0.2105,0.5339,1.7647,-0.181,-0.1398,-0.3179,1.1121,1.4042,1.0614
4639,0.0908,-0.0458,9.7965,0.769,0.579,-0.0227,30.6921,-10.6106,39.8714,0.4301,-0.57,-0.8458,0.14,0.2002,1.151,-1.4192,0.0847,1.4262,-0.3608,0.5165,-2.1951,-1.466,-2.0999,0.0589
4651,0.0867,-0.0669,9.8855,0.5455,1.0823,0.6265,29.9052,-10.2078,39.2879,0.2087,1.7211,-0.1959,1.366,0.0093,0.3887,-1.3716,-0.495,-0.1619,0.8534,-1.5293,0.6798,0.2171,0.1553,-0.5038
4662,0.0216,0.1531,9.8005,0.132,-0.09,-0.1932,29.3573,-11.7743,39.8606,-0.3969,1.304,0.2405,1.4793,-0.3142,1.6244,-0.5898,-0.8741,0.517,-0.8303,1.3838,-0.4885,1.0632,0.4143,-2.0707
4673,-0.0307,-0.0316,9.8183,0.5855,0.4069,-0.8848,30.2776,-11.0638,41.2354,-1.2558,0.5202,-0.3393,-0.0373,0.0283,-0.7042,0.3068,0.652,-1.0425,-0.4065,0.6632,-0.5452,-2.2133,-0.9055,-0.3484
4691,-0.0274,-0.0227,9.729,0.6213,-0.2084,0.0388,31.3821,-11.3199,40.0411,-0.3658,-1.9848,-0.2634,-1.0351,0.8334,-0.8716,-0.3144,0.9829,-0.153,1.1532,-0.8419,-1.2367,0.0302,0.7285,-0.034
4703,0.005,0.1042,9.8215,0.4811,0.2436,0.2088,28.9806,-8.8533,39.3737,0.5251,-0.8004,-0.4374,0.2767,-2.2898,-0.5692,1.2766,-0.4443,0.5058,1.706,-0.8208,0.543,0.0305,0.6771,-0.8695
4715,0.2183,0.0255,9.7549,-0.7699,0.8044,-0.8037,29.0833,-9.1131,38.6914,-0.3834,1.8895,-1.0723,-1.6526,-0.3677,-1.8976,-0.9047,-1.4029,1.6559,0.1602,1.0184,-0.6075,-0.6082,-1.2944,1.6733
4727,0.0434,-0.021,9.778,0.2764,-0.072,-0.2733,29.9214,-10.4832,39.3597,-0.1853,-0.775,-0.1687,-0.2695,0.8907,0.7843,-0.3239,1.0142,-0.3952,0.2868,-2.0142,-0.0668,-0.7871,-0.7624,0.079
4741,-0.1285,0.2095,9.6881,-0.2413,0.7025,0.5563,29.0678,-11.8785,40.5759,-0.3705,0.7313,-0.4014,1.9138,-0.3051,-1.5644,0.7148,-0.37,1.2036,-0.1841,0.8527,-1.4721,0.4571,0.6957,1.0237
4752,-0.0546,-0.1291,9.7985,0.2678,0.6099,-1.3348,29.3647,-9.5408,40.3879,1.4495,-0.2851,1.3974,-1.3825,0.4925,-0.0894,-0.1084,-1.7514,1.3835,-0.3199,0.0908,1.1321,0.3439,1.9636,0.4837
4762,-0.003,-0.0828,9.8163,0.1132,0.0682,0.3419,29.7163,-10.373,41.3537,1.2711,0.5951,-0.077,-0.0704,0.2853,1.137,1.6282,-1.0792,0.0831,0.5434,-0.8065,0.9385,-0.8461,-1.5641,0.2711
4782,-0.0137,0.0199,9.817,0.1598,-0.956,-0.0143,30.9174,-9.4866,37.2531,0.4953,-1.4823,0.9174,-0.9768,-0.4987,0.3639,-0.246,-1.1863,0.503,0.6372,-0.733,-0.0983,0.4807,-1.101,-0.1072
4793,-0.012,0.0639,9.8301,0.1307,0.2678,-0.1759,29.4175,-10.3526,39.3904,-0.6181,0.194,-0.0815,-0.8911,0.0178,-0.1786,-3.0911,1.181,0.9175,-0.318,0.3927,-1.4736,-0.4026,-1.3636,-0.7692
4804,0.0822,-0.0383,9.9186,-0.0158,0.2819,0.1153,29.3834,-8.322,40.6667,-0.2745,0.9047,-0.122,-0.2612,-1.0468,0.5234,0.4773,1.8477,0.6982,1.1993,0.0805,0.5321,1.188,0.767,0.8878
4815,0.0686,-0.0334,9.7481,0.6462,0.4715,-0.1205,29.2042,-9.0303,39.1315,0.4053,1.0666,-0.1395,-1.3299,1.5184,-0.4553,0.554,-0.5003,-1.6697,-0.0926,-1.0683,-0.1451,-0.2135,-0.0492,-0.5636
4831,0.1543,0.1925,9.843,-0.4834,0.2612,-0.348,30.6817,-9.7723,40.2932,0.5926,0.3078,-0.0598,-0.3677,-0.6561,0.7185,0.6325,-0.1854,1.7797,0.6565,-0.0504,0.4913,0.2673,-0.6023,-0.079
4842,-0.1297,-0.0691,9.7099,-0.0567,-1.168,0.4441,30.604,-10.9615,38.8892,-1.2217,1.4229,0.0755,0.1625,0.3607,0.5592,-0.4073,0.8556,0.8132,-1.054,1.9403,-0.6153,0.7138,-0.503,1.5528
4853,0.0848,0.0364,9.8054,-0.1029,0.3916,0.5412,30.5987,-10.5824,38.0004,0.0595,2.0857,1.2125,-0.2678,-0.0654,0.3786,-0.6712,-0.6331,0.9395,0.0083,1.0041,0.2558,-0.6603,0.978,-0.23
4866,0.024,-0.0086,9.7877,0.6373,0.9809,0.2233,28.7338,-11.4516,40.1207,-1.5636,0.4176,0.5602,-0.1666,0.5121,-0.377,0.636,1.748,0.2581,1.5903,0.1208,0.3605,1.5352,0.6877,-0.7796
4879,-0.122,0.0248,9.7382,0.2116,0.9038,-0.5637,31.2426,-6.87,39.9572,-1.1091,-1.0211,2.1494,-0.1023,-2.1525,0.4534,-1.3224,0.5043,0.263,-0.4545,-0.8557,1.1005,0.0774,0.3594,-0.424
4893,0.0318,0.0006,9.7428,-0.4574,0.7296,0.42,31.3961,-10.9543,40.4205,-0.3863,-2.2582,1.7318,-0.4617,2.3341,1.1187,1.9096,0.9217,1.9643,-0.1043,0.7026,-0.2279,-0.6944,-0.9742,1.2151
4906,-0.1484,0.2277,9.8751,-0.3324,0.7233,0.1186,30.2108,-10.464,38.9634,-0.8704,-0.6556,-0.2198,-0.8702,-1.6069,-0.2345,0.2983,1.7076,-1.0856,-0.3705,-0.7173,-0.0981,-0.0293,0.1246,-0.2818
4916,0.0252,0.0259,9.8528,0.4964,-0.116,-0.0102,31.2461,-11.2608,39.2421,-0.8424,0.8482,0.1803,1.5844,-1.0302,2.4895,-0.3979,0.5691,0.0706,-0.7505,1.9337,0.8062,-1.748,0.2279,-0.6656
4928,0.1661,-0.0785,9.7874,-0.1072,-0.4334,0.2224,28.6258,-10.0041,40.012,0.5049,-0.9003,-0.0601,1.5937,-0.2363,-2.2371,-0.8936,-1.9061,0.4356,-0.766,0.0727,0.1569,0.4974,-0.3497,1.3025
4948,0.0353,0.1527,9.8576,-0.7162,-0.4272,-0.3124,30.4359,-10.0846,40.0766,-0.6659,0.086,0.2536,-0.1188,-0.317,-0.523,1.0389,0.6045,-0.524,2.008,-0.2067,0.4562,-0.5351,-0.9132,-0.0114
4958,0.0641,0.0229,9.8865,-0.5301,-0.4569,0.681,30.4802,-12.3265,40.3866,-0.168,1.0478,1.099,-0.6868,2.3897,0.7859,1.1144,-0.8738,-0.9058,0.572,-0.975,0.0275,0.4195,-0.2976,1.2809
4969,0.0841,0.1223,9.7192,0.8069,0.0974,-0.1467,29.0709,-11.7064,40.2918,0.9594,-0.1223,-0.6908,-1.0308,0.0821,0.9373,2.0982,-0.828,-1.1355,-0.004,0.0805,0.4744,-1.6594,0.0678,-1.4919
4979,-0.0379,0.0012,9.7725,-0.0043,-0.2266,0.2439,28.5291,-9.2996,39.2117,-0.0537,1.3646,-0.3198,-1.4423,1.3143,0.8221,-1.105,-0.102,-0.0385,1.2921,-0.8109,1.7723,-0.526,-3.1681,-0.9994
4996,0.0335,-0.053,9.744,0.2506,-1.0314,0.4646,30.0542,-9.6124,40.0635,0.0047,0.2792,-2.1669,-0.5276,-0.1115,1.4213,0.0259,0.529,-1.5779,-2.2862,1.2926,1.0621,0.3276,-1.8797,-1.5368
5006,0.0475,-0.128,9.8056,-0.4156,0.1238,0.5893,30.1907,-10.6161,40.3757,-0.6236,-0.0707,-0.1511,-1.2376,-0.3118,-0.6933,-1.2982,0.0714,0.0606,0.3872,-1.7179,-0.3205,-1.4664,-0.2428,-0.0876
5017,0.0342,-0.1129,9.7716,0.3875,0.6817,-0.6952,29.8858,-9.2144,38.9125,0.0285,-1.2005,1.8624,-0.7478,-0.0881,-1.0249,-1.0067,0.1211,-1.7135,-1.6139,0.1057,1.2205,-0.5793,1.2653,0.1375
5034,0.0852,-0.1373,9.8414,0.1067,-0.3927,-0.286,32.2093,-9.6506,39.8535,0.1725,-1.0618,0.0992,-1.5933,0.0176,1.2912,-1.0939,-1.1441,0.5806,0.5089,0.1266,0.7695,0.296,-2.6772,0.4685
5045,0.019,0.0522,9.7984,0.483,-1.107,-0.2696,31.8394,-10.9595,38.9222,-0.4495,-0.8623,-0.7812,0.6334,-0.129,0.7714,1.0097,0.8724,1.3007,1.3272,0.6429,-0.7572,-2.4411,1.7136,-0.8316
5055,0.0216,0.0392,9.7995,0.3575,-0.0883,-0.4724,28.8877,-10.7278,39.7973,-0.7757,-0.4698,-0.0608,-0.2347,0.9386,1.0092,0.2109,1.7441,-1.0411,0.1859,0.4267,2.0059,0.7864,1.2796,0.3725
5078,0.0094,-0.1167,9.8031,-0.1525,-0.6971,0.2675,29.6637,-11.0487,37.4519,0.0907,0.194,-0.7212,0.8306,0.6135,1.7652,0.6693,-1.7848,1.551,-1.1045,1.3568,1.099,1.5563,-0.0487,-0.5488
5088,0.0796,0.1326,9.8313,-0.1487,-0.61,0.7266,31.4508,-9.2748,39.3564,-0.075,1.2488,0.7844,1.1864,-0.1951,0.8006,-1.7689,-0.9609,-0.4227,0.5308,-0.4835,-1.0264,-0.2464,-1.2952,-1.2502
5099,0.0738,0.013,9.796,-0.4107,0.0368,0.1102,30.0359,-9.8959,41.6368,0.8177,0.6788,2.4214,0.2801,-0.9183,-0.0982,0.1304,0.2018,-0.1982,0.4434,-1.2833,1.5675,0.5327,-0.776,0.6065
