time_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_cf,pitch_cf,yaw_cf,roll_kf,pitch_kf,yaw_kf
61513,0.2117,0.0186,9.7223,0.657,-0.6396,0.2681,28.1449,-9.5942,40.6494,-1.6168,-0.5565,-0.1419,1.5754,-0.0738,-1.7973
61526,-0.006,-0.1197,9.7562,-0.1897,-0.5162,0.3303,30.3042,-10.2632,39.328,-0.4728,-1.7025,-0.371,0.4973,-0.3896,1.8691
61537,-0.0746,-0.0666,9.8033,0.2491,0.1987,0.4846,30.0941,-9.704,37.4683,-1.0953,-1.4828,-0.4893,0.4956,-1.1038,1.0103
61549,-0.0542,0.0157,9.7516,-0.0062,0.0865,0.2713,30.8116,-11.2517,38.3245,-0.7308,-1.0096,0.7335,0.6342,2.1139,1.9442
61563,-0.0289,0.1219,9.7758,1.1019,-1.0382,-0.1521,30.4667,-10.3695,38.0977,-0.1453,0.1398,-1.5276,0.9546,-0.5851,-0.6185
61574,0.0984,-0.0688,9.7892,1.1109,-0.0093,0.2552,31.0977,-8.9786,40.4151,0.4901,0.5437,1.3285,-1.1522,-3.1845,-0.3608
61585,0.0626,0.1559,9.7721,0.0115,-0.2475,-0.1635,31.6416,-10.1634,40.4827,-0.415,2.0321,-1.2339,-1.0111,0.891,1.2
61601,-0.054,-0.0154,9.8362,-0.5757,-0.3891,-0.8044,31.195,-10.4775,40.4924,0.2213,0.0851,1.128,-0.7047,1.3556,0.0046
61611,0.0696,0.0159,9.8611,-0.1293,-0.0263,-0.3523,30.1164,-7.7086,41.1114,0.6273,-1.1941,-0.8235,-0.6343,1.6938,-1.0475
61622,-0.0192,0.0295,9.8343,-0.1768,0.0216,0.4398,28.1095,-9.7551,39.8719,-1.9597,-0.233,-0.4685,-1.124,0.6223,0.5921
61632,-0.0529,0.1651,9.7168,0.2876,0.1807,0.2431,29.8868,-9.966,39.661,0.7351,0.25,-0.1098,-0.3405,1.9354,0.769
61651,-0.0138,-0.0895,9.7239,0.1086,-0.0646,-0.2911,30.6094,-11.3762,40.6678,0.2282,-0.6952,-1.7488,-0.3153,-0.4554,-0.1095
61665,0.0533,0.211,9.8035,0.4079,0.0428,0.0182,28.8351,-11.4682,39.6467,-0.5873,1.1156,1.4741,-0.4106,-0.0823,-1.0597
61678,0.0502,-0.0682,9.8794,0.2449,-0.2175,-0.4088,30.1182,-11.8585,38.2902,-0.2826,1.2695,0.7649,1.6104,1.3232,0.2158
61688,-0.065,0.1194,9.7821,0.2799,-0.41,0.4355,27.6744,-9.1891,40.4837,-0.5022,-0.6092,0.9067,-0.1854,-0.0512,1.7359
61700,0.0409,-0.0124,9.7981,1.3175,0.2855,0.1716,31.7673,-11.622,40.7119,-1.3028,-0.3168,2.5653,-1.1417,1.1503,1.1441
61719,0.0357,-0.0718,9.8239,0.0552,0.2391,-0.3089,29.9902,-10.4642,40.4905,-0.2689,1.0336,-0.1855,0.229,-0.219,-0.8911
61731,-0.0018,0.0454,9.777,0.5949,-0.1393,-0.191,30.9149,-10.2025,40.1032,1.1105,0.3991,0.6521,-0.1862,-1.148,0.7983
61742,-0.049,0.0077,9.8142,0.1887,-0.8143,-0.0952,31.2488,-9.489,41.786,-0.4394,-1.6028,-2.3713,-0.8625,1.1172,-0.1699
61755,0.1267,-0.0338,9.7394,-0.173,-0.3587,0.1993,29.9593,-10.1443,41.7326,-0.7561,-1.851,-0.0216,-0.688,-0.6405,1.3614
61765,-0.003,0.196,9.836,-0.1458,0.0428,-0.9756,29.2975,-9.8588,39.5961,-1.19,0.4082,-2.481,0.1472,-0.4329,-1.8242
61782,-0.2007,-0.0825,9.711,0.7263,0.1094,0.2683,28.997,-10.4784,41.0047,-0.6953,1.6313,0.5958,-2.084,-0.675,0.7591
61793,0.0053,-0.1599,9.7877,-0.4669,0.1776,0.7346,30.1363,-12.3641,39.1155,0.5615,-1.8263,-1.1078,-0.4597,-0.7897,0.9149
61803,0.215,-0.0227,9.8232,-0.0826,0.3234,-0.5674,28.3982,-9.4893,39.4071,-1.9366,-0.7569,-0.2322,1.893,-1.4275,1.0397
61820,-0.0373,0.0813,9.7758,-0.5284,0.2183,-0.1776,30.5017,-10.8424,38.6032,-0.7203,-0.3333,-0.7348,-0.0262,0.7464,1.015
61832,0.1262,-0.0515,9.7476,0.0341,-0.5539,-0.0783,28.4342,-9.9016,39.0824,-2.0475,-0.6977,-1.1261,0.6562,-1.2292,-0.8571
61843,0.1401,-0.1949,9.8225,-0.5016,-0.6694,0.8273,32.4203,-9.1588,38.6761,1.2638,-1.2213,0.4807,1.3246,-0.1401,1.2322
61858,-0.0119,-0.1834,9.8073,0.0103,0.5929,-0.3171,31.1411,-9.6162,38.8445,-0.887,0.5081,1.3652,0.5522,0.9626,1.3106
61874,0.0795,0.0814,9.8901,-0.2787,-0.3634,-0.3164,29.2852,-10.6667,40.8669,1.727,0.8891,-0.527,-1.0581,0.2246,-0.1926
61884,-0.0588,-0.0181,9.7761,0.0073,0.0487,-0.3964,26.7745,-10.9234,40.5778,1.3703,-0.1492,-0.237,0.2377,0.4442,0.9164
61898,0.0085,-0.1509,9.772,0.6101,0.1316,-0.514,29.2111,-10.2768,40.3027,0.5889,-2.7015,-0.1275,1.2965,0.7187,0.2226
61908,-0.0202,0.1306,9.8527,-0.0129,0.254,0.0115,28.7432,-8.9172,41.3931,-0.3684,0.5087,-0.3122,0.0589,-0.3153,-0.2302
61919,0.1434,0.0191,9.7745,0.4618,0.471,0.7666,28.6227,-11.9451,38.7851,-0.647,-0.3215,-1.1993,1.7108,1.3352,1.478
61929,0.0266,0.0974,9.8447,-0.1349,-0.3069,-0.4709,29.9838,-8.9529,40.4134,1.6558,0.1274,-0.4448,0.4701,0.295,-0.0008
61942,-0.0848,0.0541,9.6985,0.406,0.312,0.4508,29.1235,-10.3005,40.8743,-0.2245,1.0778,-2.7299,0.3277,-0.3711,0.2412
61953,0.2339,-0.0434,9.7293,0.475,-0.0772,-0.3307,29.8918,-10.3283,42.4644,-1.2847,-0.8396,-0.3586,-0.3265,-0.2343,1.5821
61964,0.1033,-0.2025,9.8817,0.8125,-0.1858,0.5107,29.2069,-7.3999,40.5211,0.055,0.7951,2.0373,-0.3375,-0.9962,0.2785
61978,0.0187,-0.1172,9.7712,0.258,-0.8516,0.0938,29.6886,-9.9467,40.5351,0.443,-0.7522,-0.0942,0.5292,0.8816,1.1579
61988,-0.0243,0.047,9.7569,0.4541,-0.1999,-0.2755,30.2558,-8.864,40.1766,0.0934,-1.23,-0.6217,1.1307,-0.9215,-0.2736
61999,0.0973,-0.0734,9.8394,-0.0664,-0.2877,0.6658,28.7131,-9.7676,41.2337,0.2802,0.6822,1.3091,-0.158,-0.3094,-0.7518
62009,-0.2555,0.0069,9.8518,0.0691,-0.1937,1.355,29.8538,-11.2485,41.445,-0.7231,-0.0586,-0.3898,0.0278,-0.1363,0.6673
62019,-0.0609,-0.0493,9.8676,1.1276,0.5683,0.2107,30.8225,-9.3934,39.6651,0.5857,-0.8428,-0.4467,-0.0544,-1.585,-1.0301
62033,-0.0125,0.0022,9.7951,0.0857,-0.5864,0.2137,30.298,-9.0291,40.1948,-1.9633,-0.1306,0.5511,0.8748,-1.5808,0.0688
62043,0.0344,-0.0418,9.8073,-0.2745,0.1351,0.4094,28.0109,-10.4117,38.8347,0.2917,-0.4978,-0.5811,-1.303,0.5433,-0.8222
62054,0.0825,-0.0513,9.8994,0.1313,-0.2027,-0.1634,30.2607,-12.4174,41.8058,2.9497,0.7972,1.5363,-1.7148,-0.9478,0.6816
62071,0.056,-0.0785,9.7665,0.434,-0.2471,-1.0987,30.2605,-9.1115,39.3133,-1.1549,-1.2381,1.5607,-0.0924,0.0432,0.1094
62082,-0.0942,-0.1809,9.7591,-0.5438,0.6418,-0.179,30.4894,-10.1507,39.8916,1.4136,0.9412,-1.8021,-0.6988,-0.9575,1.4937
62093,-0.0012,-0.1346,9.8334,0.1931,0.316,0.6289,31.5038,-9.928,39.8082,1.3877,1.6374,1.3348,-0.4552,1.5499,1.7598
62103,-0.3102,0.0783,9.7607,0.0332,-0.2202,0.6055,29.9668,-11.2671,39.4959,0.3542,1.0002,1.9727,0.6063,-0.256,-0.3084
62121,0.1129,0.081,9.8796,-0.5596,0.2269,-0.0447,29.3786,-10.5956,39.4624,-0.0403,1.8483,-0.3179,0.4181,-0.617,-0.1739
62134,-0.1524,0.1903,9.8312,-0.0027,0.195,0.2899,29.0206,-8.9873,39.5449,0.5214,-0.9372,0.9643,-0.0694,-2.7224,-1.159
62145,0.0649,0.0765,9.791,-0.3158,0.8734,-0.3456,29.1761,-8.4863,41.0067,1.1767,0.8963,1.9182,-1.0682,-0.5247,1.4619
62156,0.0777,-0.0122,9.8564,-0.7239,1.1623,-0.5496,29.3016,-11.008,42.0088,1.6727,-1.5707,-1.1985,-0.2742,-0.5854,0.6926
62167,0.0239,0.022,9.6874,-0.4098,0.3184,-0.3933,29.2468,-9.5832,40.3238,1.4716,-0.9501,0.8238,1.6313,-0.3882,-0.6831
62179,-0.1299,0.0793,9.782,0.1776,-0.4134,0.5094,31.8296,-10.3911,40.0999,0.1391,0.0416,-0.956,1.0353,0.0622,-0.4958
62190,-0.0144,0.0442,9.8845,-0.2613,-0.5325,0.5561,30.1143,-8.9066,37.1898,-0.4091,1.7875,-0.8408,0.8591,0.8793,0.7195
62202,0.026,-0.1566,9.7377,0.256,0.0537,-0.5305,29.8049,-9.6983,40.5689,-1.3441,-2.8275,-0.2213,0.9496,0.1058,0.05
62216,-0.043,0.1451,9.7533,0.027,-0.2514,-1.1175,31.162,-10.2553,38.9802,1.331,2.4696,-0.6466,0.2981,0.0877,-1.9329
62236,-0.0017,-0.0273,9.8058,0.2715,-0.1509,0.987,31.0189,-11.1393,39.6122,0.3127,0.1866,0.8037,0.4902,-1.2113,1.3502
62248,0.0767,0.11,9.7931,-0.3195,0.2384,-0.2834,30.3022,-10.7524,41.3006,1.3684,-0.881,-0.8659,-1.2368,1.0019,-0.2352
62261,-0.1695,0.0812,9.7669,0.4538,0.3439,0.2863,28.0401,-9.3425,39.7164,-1.3041,-0.4304,0.7121,1.1082,0.1679,0.592
62272,-0.0361,-0.1103,9.8774,0.3825,-0.6297,0.9361,30.2693,-9.8421,40.9363,-0.497,0.4479,0.1738,-0.3332,-0.0795,-1.1426
62297,-0.1473,0.0131,9.8778,-0.5439,0.2662,-0.404,29.7556,-10.7125,38.9577,0.3139,0.0977,1.5907,1.4187,-1.5159,0.3371
62308,0.1591,0.1386,9.7617,0.3675,-0.924,-0.0828,30.2675,-9.4174,39.9868,0.0253,-0.7629,-0.715,0.2561,0.443,0.7658
62319,-0.1303,-0.0512,9.8382,0.495,-0.2787,-0.2407,31.4243,-10.2403,40.6309,1.7063,-1.229,-0.4904,-2.4697,0.5971,-0.0985
62331,-0.0718,-0.0505,9.7975,-0.5495,0.0262,1.0848,31.2549,-9.1544,40.714,-0.2527,0.8083,-0.3421,0.9982,-0.1096,0.4995
62342,-0.0916,0.0905,9.7261,0.1354,-0.5833,0.3167,31.2052,-9.3836,41.0407,-0.7399,0.8702,-0.1679,-0.8843,0.0491,0.6013
62356,0.0457,0.0282,9.7602,-0.0561,0.0498,-0.0462,30.1547,-9.6905,39.6877,0.7538,0.5662,0.0643,0.2593,-0.8129,-0.8769
62370,0.0816,-0.0376,9.8883,-0.3814,0.4415,-0.131,29.2082,-9.619,39.6208,-0.9432,-0.2868,-1.6721,-0.9344,-0.7925,-1.8097
62381,-0.0281,0.009,9.7818,0.2999,0.3719,-0.5166,27.6266,-9.9972,39.653,0.6145,1.737,1.8734,0.9579,0.0898,-0.2021
62391,-0.0482,0.0431,9.7626,0.9054,0.0935,-0.0951,30.9922,-9.8118,40.1131,-1.0408,1.0021,-0.013,0.372,-0.2541,-0.7039
62402,0.0687,-0.1413,9.805,-0.2484,-0.5511,0.1405,30.149,-10.6724,39.9169,-0.5249,0.2821,-0.5329,-1.49,0.6673,1.3984
62413,-0.0656,-0.1424,9.8457,-0.1507,-0.025,0.33,30.881,-9.2597,41.1,-0.2646,0.0804,0.6158,-0.1929,-0.3368,-0.1346
62427,-0.1496,-0.0142,9.8558,0.8942,-0.165,0.0465,30.7289,-10.4453,40.4474,1.4788,0.4245,-0.8648,0.8931,-0.4037,-2.3434
62437,-0.0439,-0.206,9.7588,0.0679,-0.3815,0.1515,29.9513,-10.8096,40.0891,-0.7265,0.4071,1.0484,-0.0328,-0.342,0.9748
62448,0.2335,-0.226,9.8127,0.4763,0.932,-0.2163,29.6107,-10.4972,41.2614,-0.0713,1.442,-1.1529,-0.235,2.4626,1.411
62467,-0.0529,-0.0874,9.814,0.375,-0.1759,-0.3936,28.4556,-10.3214,38.9323,-1.9313,-0.6371,-0.2655,-1.3605,-0.7166,-0.847
62479,0.1057,0.037,9.8359,-0.2561,0.1779,0.7145,30.6382,-11.0142,40.372,1.2047,0.7747,0.2108,0.834,0.2468,-0.2003
62491,-0.0239,-0.0625,9.8267,-0.4222,0.0215,-0.2849,31.846,-9.0889,39.7084,0.8589,-0.0341,-0.7097,0.1943,0.7628,0.0249
62504,-0.0023,-0.2057,9.774,0.0215,0.065,0.0951,30.4518,-7.8425,40.146,0.8078,0.0857,-0.5229,1.411,-0.422,-0.2215
62515,-0.042,0.0859,9.7858,0.2622,-0.3525,0.0626,28.5219,-11.406,39.6421,0.6474,0.6881,-0.2736,0.3279,-0.6279,0.0531
62526,0.0066,0.0421,9.8674,0.2183,1.2734,-0.028,28.0723,-9.9685,40.2477,-0.0325,-0.45,-1.9039,-0.5076,0.6974,-1.5786
62541,-0.0835,-0.0796,9.7959,1.263,0.3192,0.4557,30.7211,-10.1194,40.0698,0.726,0.0057,0.6453,0.5014,0.379,1.0365
62552,-0.028,-0.1073,9.8278,0.0479,0.4792,0.6812,30.2969,-11.324,39.625,-1.3389,0.9107,-0.8774,2.1939,1.0217,-3.0292
62563,-0.003,0.0984,9.8331,-0.4044,0.3287,-0.1801,29.8235,-9.9106,40.753,-0.4773,-1.4947,-1.0481,-1.3363,-0.084,1.7473
62577,0.0335,0.1435,9.7972,-1.0169,0.1618,0.3264,30.7765,-9.644,39.6582,-0.3682,0.7317,-0.8829,-0.6152,-0.6331,0.1026
62587,-0.0283,-0.1279,9.8717,0.8341,0.2464,0.3816,29.8356,-9.2852,39.8089,1.0383,0.6409,-0.8305,-0.3814,0.3809,-1.6775
62610,0.1712,-0.0239,9.7279,-0.4314,0.1623,-1.4537,29.8597,-9.4936,40.6427,-0.4123,0.5976,-0.1984,0.4356,-0.8149,0.3716
62622,0.0096,0.0108,9.8333,0.7498,0.9334,0.0385,30.8788,-11.5417,39.6352,-1.8269,-1.4876,-0.2525,1.0216,1.3591,-0.1937
62634,-0.0007,0.0659,9.8102,-0.1601,0.664,0.6125,28.3834,-8.942,40.085,-1.6206,-1.6068,0.8029,-1.3002,0.4746,0.2536
62648,-0.0522,-0.0797,9.6836,0.1991,0.7361,-0.5705,28.8658,-9.7894,40.9237,0.8854,-1.084,0.8666,-1.6241,-2.361,0.7691
62664,0.1321,-0.0415,9.8446,0.1823,0.25,0.4587,31.0252,-12.8003,41.4564,0.5939,0.2758,0.6262,-1.3288,1.2591,-0.0173
62675,0.0265,-0.2385,9.756,0.8183,0.4695,-0.2814,30.4765,-10.8366,40.6787,1.0654,-0.7867,-1.0982,-1.3625,0.8915,-1.2918
62686,0.1321,-0.1603,9.83,-0.97,-0.2154,-0.0404,30.4993,-11.1502,39.9516,-0.3807,-0.9728,-0.8843,-0.5001,-1.3531,0.2269
62697,-0.1131,-0.0319,9.868,-0.9316,-0.4678,0.3981,29.4823,-8.5909,39.7607,-1.3446,-0.5453,-0.4654,-0.6607,-2.1098,1.9383
62709,0.1229,0.0952,9.7574,-0.0751,-0.6671,-0.1576,29.8722,-9.4644,39.3414,-1.5901,0.5297,-0.558,0.7273,0.2764,-0.9633
62720,0.1324,-0.0078,9.8068,-0.4232,-0.2378,0.2524,28.0359,-10.0947,40.0821,0.3663,-0.7978,-0.339,-0.9655,0.8631,-0.3391
62730,-0.0032,0.0442,9.8837,-0.6002,-0.1826,0.0144,29.7243,-9.0123,40.2267,-0.0567,1.4096,1.2683,-1.0802,-1.8508,0.1785
62740,-0.2711,-0.0032,9.8412,0.1326,-0.2608,0.1892,29.6112,-13.3373,39.5418,0.2057,-1.2756,-0.3846,1.5457,0.069,-0.8168
62760,-0.1206,-0.0636,9.8407,0.4337,0.6957,-0.5386,30.0191,-11.3014,41.176,-1.1395,0.0707,0.0931,2.1303,-0.37,-0.368
62774,-0.0191,0.0846,9.8055,0.4523,-0.437,0.2523,29.971,-10.1568,37.8021,1.4386,0.5122,-0.0811,-0.1059,0.3089,-1.7561
62784,-0.0314,0.0845,9.803,0.4964,-0.604,0.4102,28.5593,-10.9861,41.1494,-0.558,-0.5515,-1.2853,0.3938,-0.5724,-0.7153
62795,0.0525,-0.0409,9.7659,-0.4853,0.4913,-0.6555,29.8401,-9.7765,40.4621,-0.8414,2.7639,0.7144,0.7498,0.456,-0.8213
62811,-0.0943,0.0772,9.7817,0.1233,-0.1178,0.4939,29.9916,-10.7687,40.6121,-1.1201,0.6691,0.2373,0.373,-1.8301,0.0207
62823,0.0355,-0.1141,9.8775,0.7854,0.2325,-0.3616,30.7839,-8.778,39.5401,1.0638,-1.2334,0.26,1.9064,-0.2693,-0.4079
62835,0.0438,0.1011,9.8353,0.007,0.1938,-0.4694,30.3953,-7.2803,37.8307,-0.1318,-0.0389,0.305,-0.1805,2.0792,-0.6334
62847,-0.1247,0.0455,9.7551,-0.0126,-0.2675,-0.1478,30.3006,-11.2389,42.0213,-1.5147,0.3942,0.4775,0.3336,-0.7433,-1.1231
62857,-0.0615,0.0974,9.6426,0.6587,-0.8621,-0.1443,32.2718,-11.2066,39.4619,1.2914,-0.6553,-0.6995,-0.7088,-0.4661,-1.0529
62868,-0.0872,-0.0579,9.8514,-0.0638,0.5071,0.5694,28.6885,-9.781,39.284,0.9511,-0.6225,0.3616,-0.8145,0.3588,-3.2601
62882,0.1278,-0.1374,9.7149,0.6085,-1.0308,-0.2793,30.8652,-9.5212,38.289,-0.5431,1.1516,-2.6199,0.1749,-2.0639,2.2636
62892,-0.0215,-0.0863,9.7941,-1.1091,-0.8971,0.3964,28.3633,-9.4824,41.5097,0.9787,0.6565,-0.515,-0.681,0.1521,1.1852
62913,0.0717,-0.0419,9.7977,0.5507,-0.7273,0.568,30.0233,-9.887,39.9744,0.0969,0.7357,-0.8073,-0.0275,-0.8409,0.5283
62934,-0.0989,0.2938,9.7201,-0.3588,-0.0692,-0.6632,31.0619,-10.8018,39.5896,1.4351,0.0671,1.1555,0.5441,-0.446,-0.1998
62952,0.2422,-0.0137,9.9043,-0.3459,0.2194,0.894,30.3508,-10.4864,40.3395,-0.5996,-1.7766,-0.0288,-0.1546,-0.2624,-0.0084
62967,0.0649,-0.0143,9.8774,-0.2176,-0.2004,0.3367,28.4326,-10.7625,41.4164,0.5504,-0.6673,-0.7757,-0.2844,-0.3425,0.7739
62979,-0.0669,0.0167,9.7624,0.2289,-0.0077,-0.7453,29.0121,-9.129,39.3646,-1.0249,0.3368,2.1303,0.3448,2.621,-2.0949
62989,-0.0194,-0.178,9.8244,0.4732,0.8942,-0.2253,30.5988,-9.8328,39.6683,-0.5582,-0.2062,0.4707,-0.1495,0.103,-0.7739
63011,-0.1002,0.0546,9.7834,-0.8307,-0.1322,-0.1796,28.8964,-11.2465,40.0544,-0.9748,-0.3276,1.3263,0.0134,-2.4744,-0.1706
63021,0.0127,-0.1241,9.8259,-0.5079,0.0746,0.5962,30.251,-11.5289,40.5104,-0.8917,-0.4362,0.7619,-0.2035,2.082,-0.419
63035,-0.0227,0.1665,9.8284,0.4846,0.4983,0.1894,27.2017,-9.6011,40.3631,-0.9286,-0.6942,-0.4324,0.216,-0.7969,-0.0024
63045,0.018,-0.1032,9.6946,0.875,-0.5818,-0.0615,30.7705,-9.8545,40.4193,-0.2174,-0.8189,0.6716,0.4515,-0.6451,-0.6328
63067,0.025,0.0847,9.8012,-0.1515,-0.8254,-0.0913,30.3524,-11.4106,39.8433,0.7202,0.1695,1.5764,1.6391,0.0621,-0.7478
63082,0.0329,-0.0526,9.7981,1.1936,0.1097,-0.205,30.0243,-12.6005,38.1517,-0.3119,0.0901,-1.2444,-1.1993,0.7953,0.0401
63093,0.0771,0.0469,9.8023,-0.2021,0.573,-0.9217,29.2521,-9.8048,41.4726,-0.1449,0.2522,2.0779,0.0617,-0.8161,1.3474
63103,-0.036,0.0563,9.8475,-0.0812,0.0135,0.1695,30.1273,-10.9717,40.4754,0.826,2.1549,1.0867,1.1514,1.0219,0.2321
63116,0.1398,-0.0134,9.8825,-0.9237,0.5583,1.568,29.3947,-10.3265,39.9963,-1.0745,-0.3401,-0.753,0.5256,-0.4316,1.2355
63127,-0.1123,-0.1879,9.7792,-0.8119,0.1714,-0.257,30.0952,-11.4202,40.9028,1.4867,1.9832,-1.2263,0.3384,-0.0289,0.8132
63137,-0.0753,0.0709,9.8668,-0.4902,0.3737,-0.373,30.6225,-8.5649,39.0541,1.0373,0.0202,-0.1625,0.1102,0.0785,1.7072
63154,0.0618,-0.1154,9.8471,-0.5239,0.3024,0.1318,30.2976,-11.0347,40.5891,-0.9486,-1.4799,0.2183,-1.2671,-0.8006,1.7826
63165,0.1647,0.1389,9.7652,-0.2377,0.213,0.7553,28.71,-10.0758,39.1425,0.7258,-0.2761,-0.5301,1.3113,1.171,2.1816
63176,0.1469,-0.0997,9.8495,-0.3117,0.2702,-0.037,29.6584,-10.294,39.9267,0.8755,-1.936,-0.364,0.5475,0.3431,0.3761
63186,0.1544,0.0907,9.7772,0.9395,-0.7747,-0.0696,29.6707,-9.8399,41.1778,-0.9115,0.8207,1.6518,0.2757,-0.1357,0.9427
63197,-0.124,-0.2245,9.8266,0.6058,0.9231,0.1177,31.0756,-11.8342,41.9026,-0.5371,-0.7846,0.7599,0.3345,0.6281,-0.4941
63210,0.0552,-0.1339,9.87,0.2068,-0.528,-0.3768,29.9452,-10.3337,40.1587,-0.2643,0.9568,-1.3072,-0.5875,-1.9575,-3.274
63225,0.0647,-0.0419,9.8846,0.7918,-0.1387,-0.4398,30.387,-9.0581,39.2538,0.7495,-0.2544,-0.1047,-0.1451,1.7304,1.6889
63236,0.04,-0.1467,9.7832,0.5406,0.6242,0.5674,29.3978,-10.4369,39.7609,0.1906,1.8438,-0.4464,0.683,1.0228,0.5062
63246,-0.0057,-0.099,9.7063,1.098,0.5495,0.1503,29.7469,-9.5869,40.21,-1.0662,0.0978,1.907,0.9815,-2.0194,1.1968
63260,-0.0492,0.0024,9.9034,0.3259,-0.0383,-0.0598,30.6915,-10.3977,39.7384,1.0064,0.6976,-0.462,-0.9197,0.9969,-0.7057
63272,-0.1503,-0.0172,9.8159,0.498,0.7479,0.2569,29.8634,-11.0114,40.93,-0.8621,0.0359,1.328,-1.2831,0.1522,-1.102
63283,0.0774,0.1099,9.7514,-1.0823,0.311,-0.6058,28.7818,-9.081,39.2939,-1.7622,0.1531,0.5468,2.2294,1.0462,0.3159
63300,-0.0014,0.0213,9.8246,-0.0498,1.1277,0.8702,28.6709,-9.3334,39.1487,1.1567,0.6247,1.2471,0.0277,0.4731,0.8728
63313,0.0164,-0.0466,9.6522,0.3146,0.5111,-0.0998,29.0005,-10.183,39.613,-0.08,0.2461,0.2857,0.7037,-1.239,0.0317
63328,-0.0431,0.1697,9.8713,-0.8043,0.5533,0.1823,31.3045,-10.0649,39.3335,-1.3295,2.9835,0.5218,0.7739,-0.7515,-0.9367
63338,-0.0779,0.1292,9.7889,-0.6624,0.5108,0.4025,30.0651,-11.1011,40.1014,0.0616,-0.0077,-0.2282,0.447,-0.4342,0.3103
63348,-0.137,-0.0404,9.8467,0.1475,-0.0956,0.5811,30.7751,-10.7552,40.463,-0.8953,1.0401,-0.401,-0.3364,-0.5848,0.0524
63372,0.0318,0.1781,9.7626,1.0506,0.8053,-0.546,30.3506,-11.1859,39.4802,1.323,-0.3692,1.2922,-0.8142,-0.6917,0.9525
63383,-0.017,0.0021,9.8671,-0.787,0.1434,-0.0263,30.6827,-10.3662,39.0199,-1.6558,-1.3654,1.2833,0.0604,-0.0464,0.9636
63394,-0.0201,-0.1907,9.777,0.1795,-0.6913,0.3857,31.1589,-8.6559,40.813,-1.3118,0.8911,0.4678,-0.0137,-0.5001,0.6942
63417,0.109,0.1803,9.7569,0.4425,-0.2679,-0.1238,30.0844,-11.5456,41.3404,1.8274,-0.9816,-0.1484,0.1779,1.2489,0.5873
63433,0.031,0.0053,9.8187,1.2437,0.7811,0.1201,30.763,-10.6568,40.0643,-0.653,2.2424,0.9385,2.0538,0.5816,-0.8247
63446,0.0501,-0.0089,9.796,-0.0884,0.2893,0.4207,27.477,-8.7003,39.8901,1.2115,-1.6394,0.3149,0.1171,-0.395,-1.2715
63457,0.0372,-0.0494,9.7903,-0.0654,-0.6588,-0.1361,29.3531,-11.2004,38.3615,1.0557,1.0472,0.4538,-1.1623,-0.9136,-0.1933
63468,0.0287,0.0791,9.8013,-0.5361,-0.6285,0.2638,29.5232,-11.707,39.3637,-1.187,-1.1491,1.462,1.9604,0.6672,1.3864
63479,-0.0984,-0.2467,9.7948,-0.8267,-0.4101,-0.2853,29.6531,-10.257,41.0582,-0.4156,0.8555,-0.1654,-1.2168,0.5393,-0.833
63490,0.079,-0.0036,9.7719,1.067,0.1434,-0.8124,30.5955,-12.1329,42.2018,-0.9809,-0.6931,-0.6279,0.9422,1.0385,2.0662
63505,-0.0445,0.0244,9.711,0.4998,0.3442,-0.5846,30.1363,-9.4801,41.1149,0.3249,0.7912,1.0917,-0.51,-1.5486,-0.762
63515,-0.0383,0.0369,9.7094,-0.1164,1.0845,0.1543,29.6112,-9.786,38.694,-0.6438,0.1797,-1.5773,-0.469,0.4485,-0.4087
63526,-0.1223,0.0963,9.8209,-0.2503,1.1633,0.3791,29.3879,-9.59,39.7178,0.9919,-0.7161,-1.2996,0.0248,0.1891,-1.0707
63546,0.0445,-0.1143,9.7253,0.6407,0.4884,-0.1192,31.5672,-10.5019,41.4564,0.3102,-1.162,-1.1096,1.2484,0.8858,-2.6428
63561,-0.0683,0.0239,9.7756,-0.5608,0.33,-0.4413,30.7347,-9.0355,40.4631,0.4222,-0.6079,-0.6988,-1.6835,-1.6407,-0.7211
63572,-0.1211,-0.0243,9.813,0.3641,0.0352,0.9757,29.3045,-7.3892,41.5866,-0.678,0.3791,-0.0912,0.3442,-0.8932,0.5163
63586,0.0047,0.1217,9.8208,0.2281,0.5339,0.0214,31.182,-10.8688,39.6266,0.1626,0.2856,1.7317,0.6098,0.7463,2.9752
63603,0.0149,-0.219,9.8446,0.2079,0.6127,-0.381,29.3803,-11.2318,38.523,-0.1236,0.762,0.702,1.0156,-0.2001,-0.2002
63616,-0.044,-0.0061,9.8227,0.0223,-0.2266,0.5383,30.5903,-11.1393,39.521,-0.3507,-1.003,0.5305,-1.0433,1.5682,-0.2986
63628,-0.1913,0.0627,9.7591,0.2654,0.2749,0.485,28.985,-9.6487,39.4669,-1.4135,-1.7574,-0.5425,-0.9203,-1.2409,1.0986
63640,-0.0467,0.0145,9.8982,-0.3102,0.0214,0.2314,30.4927,-8.9484,40.4534,-0.2347,-1.4327,-0.0131,-0.5883,-2.1078,-0.0969
63652,-0.0515,0.0107,9.8365,-0.7174,0.7784,-0.2598,30.1255,-10.307,39.7833,1.2044,0.0505,0.4374,0.3873,-0.8031,2.0878
63663,0.0018,0.0572,9.7011,-0.2798,-0.7799,0.4259,31.0668,-10.8455,40.6437,0.5832,0.2528,-0.2853,0.4581,-0.3794,0.5778
