t_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony
13948,-0.056,0.0639,9.7857,-0.0753,0.067,-0.1228,30.3462,-8.9394,41.8368,-1.0832,-2.2087,-0.7088,-0.7168,-1.107,-0.6316,0.9772,1.909,-0.1566,-1.8947,-0.592,-0.7942,-1.2037,-1.2758,0.7044
13958,-0.0043,-0.0372,9.7953,-0.294,-0.7103,-0.4555,30.0199,-9.813,39.5232,-0.9497,1.3891,-0.1677,-0.9706,-0.435,0.5255,-0.7905,-0.7149,0.5427,-0.4302,-0.0638,0.2365,-0.2121,0.1418,1.2422
13976,-0.0075,-0.0782,9.8677,-0.3751,0.0045,-0.184,31.2894,-9.6961,40.0241,-0.2309,0.1615,-0.1087,-0.9802,0.3265,-0.7506,-1.3712,0.6998,-0.4517,1.7531,-0.1617,-1.8796,-1.0841,0.5949,0.8551
13987,-0.0581,-0.0268,9.8319,0.2825,0.0044,0.2405,28.4926,-9.8394,40.1231,1.2752,-0.0019,0.7266,1.1788,-0.2797,0.3058,0.1922,-0.2057,0.5697,0.4928,-1.0499,-0.294,-0.9389,2.2794,0.6605
14008,0.096,-0.0596,9.8237,-0.5859,-0.3944,0.4683,29.0501,-10.0453,41.9923,1.1617,2.6072,1.3282,0.0228,-1.0283,-1.0796,0.0362,1.9987,-0.3565,1.2008,0.1158,0.7094,0.5543,1.1089,0.5691
14018,0.0659,0.1947,9.844,-0.2627,0.6434,-0.2435,29.7426,-9.376,39.6653,-0.4045,0.5885,-0.2925,1.6796,0.8307,-0.0807,-1.4558,-0.5664,1.6806,1.4623,0.8261,-0.259,0.8903,0.1844,1.0327
14030,0.0909,0.0131,9.8109,0.2854,-0.1617,-0.2294,28.0595,-11.2237,37.9941,1.5756,-1.0973,0.0499,0.9832,0.3479,-0.5006,2.2507,1.5463,-0.5695,0.2526,-0.6363,-0.0451,-0.041,-1.0509,1.8125
14040,0.1908,-0.0617,9.8672,0.7357,0.6329,0.0846,29.5187,-9.8454,40.7178,1.1319,0.312,0.4291,-0.2022,0.8322,0.5082,0.8816,0.9645,0.4206,0.1039,1.3947,-0.1977,-1.2097,1.4827,-1.2585
14051,0.121,-0.0271,9.7691,-0.2606,-0.3096,0.1523,30.2873,-9.9307,40.478,0.8485,0.904,0.4607,-0.5017,-0.3797,0.4011,0.8314,0.3671,-1.4283,-0.3596,-1.1312,-1.1378,0.7087,0.3048,-0.7652
14071,-0.0725,0.0377,9.891,0.1465,0.4356,0.6791,27.877,-10.3642,37.7426,0.6136,-0.1783,-0.0248,-0.5089,-0.5169,-0.7211,-0.2637,1.7649,-1.8035,0.316,-0.8141,1.9081,-0.5544,-0.6987,1.6265
14081,0.024,-0.1687,9.811,-0.2643,-0.2808,0.2394,30.4377,-9.3696,40.5954,0.6533,0.3298,-0.2303,1.1632,-0.5946,0.7373,0.0264,-0.3894,0.5684,-0.9557,-1.8496,0.5525,-1.2768,0.6285,0.2407
14095,0.0846,-0.0118,9.8341,-0.3642,-0.1822,0.2694,31.0012,-9.6939,42.0326,0.6857,-0.7747,0.3552,1.5098,-2.0853,0.5555,0.3311,-1.5937,0.6952,1.8937,-1.2288,1.3636,-1.7924,-0.8782,1.2604
14105,-0.0635,0.088,9.8683,-0.1091,-0.8859,0.6283,30.3494,-11.0989,38.9286,-1.5117,0.0304,1.0253,0.3979,0.0954,0.333,-0.9623,-0.9488,0.3243,1.4929,-0.7204,-0.8991,0.6041,-0.0851,1.7171
14123,0.1151,0.1443,9.8066,-0.2712,-0.4155,0.3981,31.8099,-8.8021,41.2482,-1.6401,0.7496,-0.243,-0.0861,1.5041,-0.0211,-1.641,0.3976,1.3775,0.88,1.6365,1.2652,-0.289,-0.2781,0.7976
14133,0.0403,-0.0918,9.8631,-0.5158,0.959,-0.67,28.9487,-10.4403,39.3432,1.2388,-0.3155,0.5685,0.3478,0.5911,-0.5379,-1.9328,0.4765,0.4668,-0.0209,-0.4763,-0.5003,-0.7409,-3.1164,0.4689
14157,-0.123,0.0832,9.8451,0.5045,-1.2876,-0.3166,30.6479,-8.6001,38.2541,-0.9357,1.0656,-0.3693,0.7426,0.5177,1.774,0.5411,1.2314,-2.2468,-0.9606,1.4444,-0.2832,-1.5215,-0.7742,-0.5641
14167,-0.1093,-0.0835,9.7733,-0.6416,-0.024,-0.3648,28.8797,-10.3123,39.1645,-1.0304,0.9569,0.8108,0.0631,0.1193,0.1695,-0.5357,1.1231,-0.8351,0.7486,0.3502,1.3618,0.2644,0.2133,-0.1964
14178,0.0968,0.0422,9.8229,1.0233,-0.9831,-0.2514,29.4088,-10.0979,40.3919,-1.6105,1.6339,0.9783,-0.4266,1.3582,0.3728,1.3425,1.3208,1.5534,1.3671,2.2438,-0.5149,0.3536,-0.0578,0.1479
14197,-0.0211,-0.0266,9.8594,-0.6878,-0.6194,0.466,30.4357,-9.5733,38.3124,2.1707,1.3397,-0.5055,-1.5618,0.6149,-0.2092,-1.0824,0.1991,-0.6122,-1.3721,-0.7168,0.1901,-0.1326,-1.3244,1.0375
14207,-0.1162,-0.0842,9.7824,-0.6046,0.6812,-0.3967,29.4682,-9.1417,39.3353,-0.0784,0.3817,0.6925,-0.5842,-0.3016,-0.5261,0.2964,0.1264,-0.7992,-1.8656,1.6638,0.3571,0.9933,0.3606,-0.2545
14221,0.0449,-0.0709,9.7917,-0.6852,0.2763,0.2539,30.3603,-11.3402,40.1437,-0.7266,-0.9949,0.7432,1.8627,1.183,0.6475,-0.0671,-0.2362,-0.209,0.655,-1.6306,-0.7379,0.0109,-0.2636,-0.23
14231,-0.1025,-0.1075,9.8528,-0.4401,-0.8493,0.9724,29.7417,-7.2217,39.7476,0.5074,1.0015,-1.2838,1.0429,-0.473,1.0086,-0.2998,-0.2381,-1.5214,-1.4988,0.0413,0.669,-0.8672,0.7913,1.2496
14250,-0.1113,-0.2053,9.7821,0.2508,0.7533,-0.428,27.8953,-9.3499,38.9819,0.6738,-1.0386,-2.9366,-0.1601,-0.0165,-0.5188,-0.4265,-0.7703,0.4068,-0.3385,-1.1897,-0.2526,-1.611,-0.4655,0.0263
14260,-0.0273,-0.0651,9.82,-0.1646,-0.2859,1.1509,31.0805,-11.8304,39.9562,-0.7763,1.6103,0.167,-0.4043,-0.8641,0.5523,0.8032,-0.4764,-0.763,1.9577,0.6844,0.4159,-0.5451,-0.5291,-0.8313
14271,0.1035,-0.0165,9.8817,0.3681,0.4512,0.1742,30.8512,-8.5661,40.0348,-1.9059,0.3796,-1.2439,-0.6755,0.0358,-1.6323,1.2788,0.7125,1.1731,-0.2017,-0.1845,1.4977,-0.3329,-1.9261,-1.31
14284,-0.1296,0.044,9.787,-0.074,-0.4135,0.2122,29.5204,-10.4348,40.4543,0.8002,0.6706,1.483,0.1697,0.9499,0.3711,0.2574,0.5188,0.4996,-0.407,0.9238,0.1102,0.6001,-1.4575,1.0715
14294,-0.0943,0.0977,9.8194,-0.1502,0.078,0.38,31.619,-11.7008,41.3007,0.0706,1.0992,-0.8285,1.433,0.25,0.9582,0.3646,-1.0232,-1.2793,0.1571,1.2315,-1.3736,0.4336,1.6373,-1.0802
14305,-0.0187,0.0171,9.755,0.733,0.2402,0.5241,30.0477,-9.3908,39.6413,1.14,-0.4858,1.0702,-0.1953,-0.3885,1.8771,-0.5145,1.1168,-1.8198,-1.5929,1.5503,0.3419,-0.0038,0.0411,-0.8139
14322,0.075,0.0005,9.8817,-0.3197,-0.2497,-0.228,31.7763,-9.94,39.0003,0.115,1.4746,0.021,1.2895,-1.053,-1.1421,0.2971,-0.2715,-0.4897,-0.3757,1.8013,0.8239,-1.6824,-0.2964,-1.506
14334,-0.0109,-0.1237,9.7969,0.0402,1.1249,0.0962,30.0726,-9.8115,40.7543,-1.0927,1.508,2.0165,-0.0807,-0.2302,0.5735,-1.3427,-0.3354,-0.1203,1.2366,0.2438,-1.937,-0.6654,-0.0807,1.7948
14350,-0.0492,-0.0547,9.8849,0.4287,-0.4347,-0.1693,29.7296,-9.3693,40.9688,0.0898,-0.2614,1.0291,0.5139,0.1693,-1.8585,0.7089,0.763,-0.3923,0.5966,0.1633,1.3809,0.7705,0.582,1.6186
14361,-0.0314,-0.0617,9.8566,-0.0083,0.1066,0.5057,29.091,-9.3242,41.9425,0.5351,2.9599,2.7299,0.0586,0.5145,-0.8158,-1.5626,0.8854,-0.4908,-0.2276,-0.9764,-0.3345,-0.9887,1.0938,-1.4611
14377,0.0198,0.0781,9.8082,0.4481,-1.4538,-0.1889,28.7936,-10.7303,39.3866,-0.2233,0.7572,0.1336,0.0842,0.6371,-0.0738,-0.1194,-0.0626,0.5079,-0.2114,-0.2862,-0.0322,-1.3051,0.713,0.2054
14388,-0.0414,0.1686,9.8479,1.086,0.4726,0.6381,28.7792,-8.639,39.3366,-0.717,0.649,0.1706,-0.9565,0.6749,-0.2784,1.1574,-0.231,-0.4546,0.4255,1.5416,-0.9849,1.5205,0.0922,-1.1583
14406,-0.0049,0.1614,9.7749,0.3525,-0.0641,-0.6737,28.4837,-9.7436,41.1637,0.9836,0.4145,-0.6269,-0.2113,0.9005,0.3146,0.5017,0.1211,2.549,-0.9974,-1.6724,-0.4438,-0.2004,0.1491,-0.1556
14418,-0.0566,0.0163,9.8556,1.001,0.3756,-0.4511,31.5375,-9.8229,39.5233,-0.3142,-0.0375,-0.9019,-0.0949,0.5044,-1.0061,-0.0985,0.0832,-1.9736,0.6756,-0.7889,-0.9416,-0.6839,-0.6139,1.4191
14431,-0.0209,-0.0164,9.7869,-0.2351,-0.8678,0.4486,28.6307,-11.1995,42.609,1.1894,-1.3277,0.8244,0.6647,-0.2029,0.3333,1.4164,-0.4802,1.4267,-0.2395,0.9559,0.2562,0.6481,0.0216,-0.8546
14450,0.094,-0.1267,9.7761,-0.018,-0.5759,-0.1154,30.9277,-10.9718,40.7378,0.1887,1.2456,-1.8834,0.0535,-0.1515,1.1107,0.0348,0.6075,0.5575,-0.5465,-0.5028,-0.2868,0.9682,-0.4927,2.7036
14461,-0.0011,0.0058,9.8401,-0.5937,-1.1937,0.2334,29.547,-10.5025,38.9387,-1.4,-0.2085,-0.3828,-0.4365,1.3233,-0.2807,-1.4978,-0.4332,-0.5909,1.0409,-0.3994,0.5865,-1.1026,0.2783,-0.1582
14474,0.0687,0.0998,9.8127,-0.6569,-0.8996,-0.3512,28.6615,-8.5945,40.3358,-0.1479,-1.3769,2.5796,-1.5507,0.7341,-0.3771,0.9301,0.5518,-0.1141,-0.8276,-0.4555,-1.8265,0.5767,-0.3944,0.2674
14484,-0.0903,-0.031,9.9223,0.032,0.1571,0.2963,30.1362,-10.352,39.8163,0.4399,-0.4702,-0.4407,0.3548,0.8441,-0.8844,-0.7465,-1.5152,-1.2109,-1.5672,-1.4551,0.6101,0.9604,-0.3502,0.1387
14504,0.1267,-0.1174,9.7693,-0.0627,-0.6778,-0.1064,30.2012,-11.8401,40.59,-0.4726,0.3145,0.1052,-0.6248,-0.6202,-0.1367,0.2853,-0.5411,-0.3652,-0.0019,-0.0291,-0.219,0.8876,0.6003,-0.416
14515,-0.04,-0.1389,9.9037,0.0461,-0.1113,-0.4224,30.0134,-11.6037,38.9044,0.3738,0.8258,-0.212,0.5755,1.0587,-0.8278,-0.7084,-0.3039,-0.6992,0.339,-2.1846,-0.139,0.5173,-0.8543,-0.038
14527,-0.1672,-0.0092,9.8715,0.5676,0.6301,-0.0822,31.4271,-12.1343,40.7392,-0.9535,1.9102,0.1331,0.5643,0.29,-1.0809,-0.4048,-0.4101,-0.0375,-1.9004,-1.7025,-0.5739,1.0682,-0.7897,-1.1444
14538,-0.0748,0.0591,9.7621,-0.1803,0.7875,0.3404,30.9836,-10.2334,40.8173,0.9642,-1.2347,-0.5417,-0.7891,0.7007,-0.6744,-0.4195,0.8676,-0.8641,-0.9163,-1.3785,0.0108,-0.6896,-0.3815,1.8373
14552,0.0512,-0.0627,9.7089,0.569,-0.2397,-0.4176,30.985,-11.6448,39.6343,1.7971,0.6503,1.0898,-0.2576,-0.3375,1.7984,0.2622,-0.8884,0.6519,0.6534,-0.0143,0.0808,2.0158,-0.994,1.2351
14569,0.0117,-0.0316,9.8258,-0.3244,0.2469,-0.305,31.6676,-8.4876,39.6285,0.1225,0.6411,-2.1891,0.7976,0.4631,-2.216,0.974,0.0238,-0.9194,0.0454,-1.0136,0.8788,0.0031,-0.8526,0.6404
14579,0.0506,0.0222,9.7547,0.4592,0.7145,0.304,29.2698,-11.3882,41.4397,1.142,1.5398,-0.7826,0.4767,1.6637,1.5361,0.7599,1.3582,1.4731,0.5658,-1.0484,-0.3768,-1.2578,0.2816,-0.1621
14593,-0.0647,-0.0105,9.8058,0.1621,0.3547,-0.4344,28.9252,-8.8336,41.132,0.2446,-0.2373,0.1494,-0.5638,0.1199,1.4365,0.016,1.6214,-0.2927,-0.9381,0.0694,-1.0931,0.1269,-0.2299,-0.9232
14605,0.2254,-0.1802,9.7965,0.0555,-0.4904,0.7309,29.6941,-9.9167,39.4981,-0.0317,2.0173,-0.2475,1.9867,-0.5251,-1.126,1.2028,-0.1253,-1.6408,0.9907,-0.0927,3.0927,0.3231,-0.3064,0.1421
14624,0.0695,0.1108,9.8324,0.4265,-0.2655,-0.8858,29.527,-9.2368,40.7141,0.9664,-0.2666,-0.5808,0.3511,1.6489,-1.0223,-2.4649,0.9018,1.5175,-0.5649,0.8649,1.2343,-1.1555,2.1029,0.35
14634,-0.0826,0.0922,9.9185,0.0729,-0.0357,-0.0946,31.0272,-7.8675,39.8032,1.5749,0.1147,-1.3662,-0.7744,-0.8264,0.679,-2.1034,-1.1656,0.2903,0.5796,-0.3106,-0.1974,0.0841,0.143,-0.497
14646,-0.11,0.105,9.8026,-0.1279,0.1381,0.0037,29.4007,-9.8721,40.5359,0.1888,1.5635,2.1184,0.3132,0.4477,0.4661,-1.2482,-1.0871,0.3596,-0.6181,-0.3143,-1.6415,-1.1103,-1.2369,0.0446
14660,-0.0474,-0.0192,9.7954,0.6519,-0.2027,-0.072,30.8513,-10.3685,41.6939,-0.605,-0.9425,0.9481,-1.0914,-1.1883,1.1726,1.7305,0.2618,-1.7744,1.1743,-0.2339,-0.1975,-0.459,1.184,-0.2464
14672,-0.1163,0.061,9.7319,0.2139,-0.289,-0.9196,31.6376,-9.0221,40.8277,0.4184,0.4944,0.8537,0.199,-0.4964,-1.1104,0.2152,0.0153,0.3894,1.1958,-0.6975,1.372,0.6118,-0.1233,1.686
14683,0.0342,0.0108,9.7869,0.4024,0.6689,0.3052,30.258,-9.0451,37.0667,1.2462,-2.8711,-0.1317,-1.4204,1.5912,1.9796,1.398,0.2124,-0.5766,0.2136,0.5309,-1.0843,0.4652,0.8792,0.9054
14700,0.1084,0.0223,9.7875,0.7121,0.5763,-0.1166,30.3402,-8.2379,39.8864,-1.8527,-1.9926,0.6043,-2.4883,0.3394,0.115,0.3022,-1.7114,1.7295,1.6508,2.0086,-1.056,0.2471,-0.8259,1.5108
14713,0.0229,0.0207,9.7902,-0.8021,0.3572,-0.1993,29.4681,-9.8501,39.2635,-0.0818,0.2001,-0.0149,2.1054,0.2974,0.0866,1.8571,-1.7516,1.4936,0.2302,-0.9986,0.4763,-0.8878,-0.2056,0.9723
14727,-0.1864,0.0477,9.7669,-0.4553,0.1142,-0.647,30.6624,-10.9874,39.2293,0.4206,-0.9955,-1.2831,-1.5337,-0.1292,-0.7571,1.1254,-0.1811,1.5973,-0.1396,-0.1656,-1.2639,0.1004,0.8692,2.6065
14738,-0.0357,-0.0353,9.861,0.1752,-0.1786,-0.3307,32.7402,-9.2578,40.8692,-1.1051,0.8189,0.1131,0.3305,1.0108,-0.5151,0.8121,0.3274,0.6784,-0.2583,-0.0839,0.2114,0.9994,1.1014,1.7848
14758,-0.1097,0.1729,9.8147,-0.3465,-0.3416,0.0709,30.8083,-8.46,40.8779,0.0522,-0.7008,0.6623,1.1424,1.0892,-0.6363,1.0112,0.2466,1.4485,-0.5758,0.3146,0.2726,0.0299,1.171,-0.6231
14769,0.0481,0.0798,9.7486,-0.4874,-0.2619,0.1761,28.5181,-10.7332,40.9053,-0.4365,1.6713,-1.4502,-0.5436,-0.4529,-2.1066,-0.5034,-0.1918,0.9396,1.1631,0.4621,-3.0831,-0.695,-0.2582,0.5071
14782,-0.003,-0.1522,9.7204,0.5856,0.0375,0.3865,28.3919,-11.1112,39.3247,-0.9624,-0.7836,0.1892,-0.269,0.1478,-0.3027,-0.5393,-0.1709,1.7076,0.7734,0.1729,0.7837,-2.1457,0.1863,-0.0803
14792,-0.0908,-0.0139,9.8272,0.8291,0.409,0.0155,31.3753,-10.7202,39.1099,1.5075,1.2556,-0.4937,-0.7589,0.5353,1.6877,2.8915,0.8654,1.6189,0.4671,-0.6766,-1.8017,1.0917,-0.9041,0.899
14803,0.0112,0.0041,9.768,-0.3418,-0.3709,1.137,29.558,-10.8207,38.6961,-1.9913,0.5525,0.2392,0.8532,0.5996,0.5228,-0.421,-1.224,-0.9838,0.6097,-0.058,1.7766,1.2763,0.7127,-0.6967
14819,-0.1619,-0.1175,9.8533,0.3243,-1.1417,-0.2003,30.0006,-8.2036,41.5143,0.3625,-0.875,0.2076,-1.0292,0.4171,-0.5054,1.3173,1.5322,-2.4178,-1.5932,-0.4283,-0.5589,1.3334,-0.6108,-0.5787
14831,-0.1546,0.1071,9.8451,-0.4865,-0.4517,-0.2943,32.4135,-9.326,40.32,-0.6527,-0.3892,-0.8539,-0.4901,0.9949,0.1333,-0.191,-1.216,0.5162,-2.8326,-0.8613,-0.2852,-0.8533,1.0051,-0.5556
14852,0.1601,-0.0686,9.7492,0.2379,0.8322,0.6389,30.7343,-10.8217,40.4258,0.2444,0.8541,-1.0616,-0.9039,0.2103,-1.9865,-2.8068,-0.7573,-1.6956,-0.8263,-0.5558,-0.2086,-0.2796,-1.2393,0.9185
14862,0.0583,0.0276,9.8606,0.0644,-0.2889,-0.4264,29.5527,-9.3711,40.801,-1.4127,0.3748,-2.4794,-0.0333,1.6942,1.0333,-2.1194,0.8715,1.7527,-0.5126,-0.3259,0.1025,1.3122,-0.0225,0.7964
14881,-0.0379,0.0916,9.8107,-0.28,-0.2305,0.1602,29.8654,-10.601,40.2627,0.4936,0.3701,-0.7777,1.0912,0.657,0.5778,0.5441,-0.8204,0.7616,-0.5634,1.236,-0.4539,-0.3183,-1.141,-0.6589
14892,-0.0566,0.0747,9.8279,-0.1488,0.6571,0.1869,28.3659,-12.0089,41.0608,-1.3865,-0.0819,0.3764,-1.0147,1.2392,-0.4079,-1.3351,-0.8489,-0.0395,1.1412,-2.0296,1.0254,-1.7631,0.2936,0.0058
14905,0.1825,0.0281,9.7772,-0.2626,-0.0572,-0.5397,28.7668,-7.7901,39.3097,0.3202,-0.3396,0.9989,0.4161,0.255,0.3289,0.4271,0.2299,0.9165,0.0565,0.7196,-1.7304,1.4258,0.9211,-0.1985
14916,0.0423,0.0104,9.8345,0.1886,0.6047,-0.1271,30.3659,-8.4571,39.7008,-0.4666,0.247,0.0018,-0.4127,1.1313,-0.4846,-0.7789,2.235,-0.5169,-1.1303,-0.8072,0.1459,0.5051,0.5126,0.3741
14927,0.0799,-0.003,9.7399,-0.5029,0.4452,0.2336,30.6396,-11.0887,39.6989,0.046,1.8317,-0.2921,-0.1931,-0.4171,0.491,-0.6544,1.5697,-1.0568,-0.0743,-1.0897,0.2797,-0.2047,0.211,0.0958
14947,-0.0986,0.0538,9.7906,0.3258,-0.0954,-0.9126,29.8252,-10.268,39.5499,-1.4998,-0.1647,0.3914,-0.4034,0.0323,-1.1207,-0.214,0.6185,1.3407,-0.4083,0.1132,-0.3276,0.3343,0.6629,0.8205
14959,-0.0571,-0.1773,9.7207,-0.1702,0.6232,-1.1206,30.2928,-9.929,38.6371,-0.3391,1.1044,-0.8725,-0.2344,-0.4445,-0.0151,0.9844,-0.2941,-1.3961,-0.674,0.2808,-1.6983,-0.3875,1.2223,0.3238
14972,0.0357,-0.0202,9.8161,0.1606,0.6908,-0.2304,31.2739,-8.2723,40.8447,-0.3928,-0.4775,0.9956,0.9477,0.5381,0.6834,-1.1442,1.2978,2.2093,0.9674,0.831,0.7139,0.952,-2.071,-1.0627
14983,0.0705,0.0606,9.8013,-0.0635,-0.4208,0.1195,30.6644,-10.4584,40.7031,-1.5521,1.3595,-0.8899,1.1129,-1.3758,0.4808,-0.1386,0.6241,-0.0499,-0.903,-0.3656,-0.3668,-0.659,1.4358,-1.0979
15002,0.1091,0.1121,9.814,-0.3942,0.2122,0.3044,29.9053,-10.7428,40.2493,-0.3137,0.412,0.7695,0.0525,0.4072,0.5467,-0.1872,-0.9364,-0.3869,0.3791,-0.4475,-0.7344,-0.5897,-0.3783,0.4207
15013,0.0503,0.151,9.7977,-0.2387,-1.3674,-0.4071,31.196,-9.9617,40.577,-0.3427,-1.3126,-1.0148,0.047,-0.0078,0.1008,1.3548,0.912,0.463,1.5368,0.243,-0.2038,1.3147,-0.2598,-0.0675
15032,0.0017,-0.142,9.7755,0.2863,0.8649,0.1284,30.3628,-11.3973,38.7822,2.5114,1.313,-0.2198,1.4578,0.8902,0.5259,0.5364,-1.0255,0.96,-1.0046,-0.2858,-1.259,-2.6145,-0.4425,0.6901
15043,-0.0404,-0.0268,9.8242,0.7943,-0.3998,-0.5174,28.8294,-10.4159,38.2715,0.5104,0.8733,-2.3141,-0.0524,0.7959,1.4034,0.0146,-1.079,-1.1313,-0.4024,-0.4299,-0.3409,0.4924,-0.885,-0.7935
15054,0.0213,0.0208,9.7832,-0.8922,-1.0698,-0.6959,30.9514,-9.3157,40.2793,0.1178,0.4972,-0.3158,0.126,0.6659,0.0986,-1.5149,0.2275,-0.4696,-2.199,-0.6816,-0.4436,0.8973,-1.2524,0.9101
15070,-0.1552,0.0189,9.7799,0.2204,-0.4445,-0.7844,29.222,-11.1108,41.8324,0.3477,-0.3722,-1.9511,1.2248,-0.0802,-1.4587,0.3219,1.4944,-0.2474,2.0156,0.7121,1.7722,-0.4444,-0.1014,0.7959
15094,-0.0348,0.0919,9.7815,-0.3601,0.4973,0.4944,29.7956,-11.2076,40.0698,0.6162,0.424,2.6082,-1.0483,-0.5948,0.8917,-0.156,-0.3102,0.4952,-0.3714,0.3402,0.321,1.5045,0.8639,1.0903
15106,-0.1237,0.1236,9.7549,0.0754,0.0913,0.0743,30.9668,-9.8259,41.6578,0.6378,-0.0183,1.5746,0.019,0.5149,0.3679,-0.1286,-1.1461,-1.1495,0.1493,-0.0853,-0.1178,-3.5055,-0.0995,0.3561
15126,-0.0632,0.0052,9.788,-0.4039,-0.0281,-0.3268,28.7769,-10.9305,38.9265,-0.6052,-0.2465,1.4152,0.4386,-1.8879,0.0418,0.3149,-0.378,-0.669,0.3382,1.1371,1.5974,-1.4257,-1.0693,0.0309
15136,-0.1407,-0.0999,9.8522,0.1553,0.4063,0.3549,31.1789,-9.9153,38.9094,-0.5373,-1.0918,-0.1739,0.1709,-0.1257,-0.6246,-0.5436,-2.1331,0.8211,-0.093,-0.8554,-1.9528,-0.7022,-0.5959,0.2735
15146,-0.1196,-0.0938,9.848,0.4173,0.0307,1.0546,28.8926,-10.8948,40.12,-1.0265,-0.3275,-2.0013,1.2223,-0.0435,-0.2166,1.8126,-0.1616,0.6279,0.4112,-0.6704,0.4475,-0.624,-0.5252,-0.6908
15162,0.0299,-0.0309,9.8865,-0.3923,0.083,-1.3071,29.4648,-8.5463,39.3902,-0.9985,-0.4282,1.0254,0.7883,0.8637,0.2253,1.0059,1.8564,-1.1658,1.2623,-0.3848,-0.7388,0.564,-1.055,0.6319
15173,0.0624,0.0783,9.7027,0.5431,0.5427,0.7649,31.4098,-8.7912,38.9662,-0.7931,0.7823,-0.5731,1.2271,0.5169,-0.5019,0.5821,-0.1357,-0.6697,0.5017,-0.0781,-2.76,0.4705,0.2534,-0.9621
15186,0.0733,0.0366,9.7908,0.989,-0.1285,-1.064,28.2113,-11.431,41.241,-1.8897,0.5624,-0.5787,0.0785,-0.4635,0.0765,-1.9784,-0.7012,-0.5881,0.192,-0.5187,0.3999,0.0726,1.3611,0.4
15204,-0.0043,-0.0335,9.8617,-0.2043,-0.1359,-0.3084,30.423,-10.8594,38.4194,-0.6664,-0.1146,-0.3124,-0.5028,-0.2597,-0.8594,0.3008,-0.2967,-0.5445,-0.6654,-1.1345,-0.4464,-0.2965,0.4392,-0.4402
15215,0.0795,-0.0809,9.766,0.0932,-0.4655,-0.1787,30.4018,-9.3298,37.7825,-0.9882,1.1103,0.406,0.436,-0.3383,1.916,0.866,0.8346,1.1617,-0.888,-0.1212,-0.6041,-0.2249,0.2135,0.619
15233,-0.0196,-0.1051,9.7061,0.122,-0.5385,0.5061,30.9756,-9.1486,40.5887,0.0878,-1.3838,0.827,-2.1111,1.2718,0.378,0.3467,-1.6489,2.4613,-0.0583,-0.5062,-0.1512,0.9794,0.2431,-0.0841
15245,0.0449,0.0848,9.7379,-0.2028,-0.833,-0.3666,28.8077,-10.3592,39.301,1.2985,-0.7477,-0.2357,-1.6052,0.4257,0.3041,-1.1327,0.344,0.7048,0.2986,-0.7426,0.4999,0.4083,0.9879,1.8314
15268,-0.1069,-0.028,9.7642,0.0797,-0.8644,-0.3315,29.154,-11.2095,40.4672,-0.716,-0.2754,-0.8,0.2032,-0.0359,0.0538,0.4126,-1.3816,0.471,-1.4055,0.6265,-0.4723,0.9519,-0.9624,0.5732
15282,-0.1297,0.0167,9.8155,-0.1849,-0.1322,-0.017,29.0493,-10.7761,41.0082,-0.9128,0.3843,0.8536,0.003,0.2142,0.9105,-0.1018,0.5226,0.3665,0.9654,-0.0099,0.179,-0.6721,0.496,0.4258
15293,0.0247,0.0428,9.8447,0.0559,-1.0209,0.2344,30.4578,-10.4648,40.6192,-0.4952,-1.435,0.0827,-0.1553,-0.4137,-0.5701,0.2663,-0.4829,-0.773,1.2752,-1.6763,1.116,-0.2501,0.3981,-0.7358
15307,-0.0862,-0.1068,9.7944,0.4496,-0.5761,0.0529,29.6781,-10.6162,39.2937,1.142,-0.0717,-1.9566,-0.6271,0.3552,-0.9055,-0.611,0.7123,-0.3343,-0.5681,-0.0337,-0.2597,0.0232,1.2243,-0.5078
15326,0.1221,0.1686,9.7616,-0.3322,0.587,0.2222,30.423,-9.4937,39.1994,-0.0801,0.1175,0.3809,-0.2968,-1.0907,0.5459,-1.5297,-0.1383,-0.045,-1.1255,-1.4945,0.2257,0.1307,-0.0965,-0.4167
15336,0.1675,-0.0525,9.8456,-0.7545,0.3668,-0.5048,28.6886,-10.1635,40.0882,-0.5035,0.4578,1.7756,-1.5794,-2.47,-1.4047,-0.2746,-0.9997,1.4473,1.3149,-0.7995,0.8213,-1.2751,-0.3997,-0.2992
15354,0.1551,-0.0494,9.8032,-0.9661,-0.3261,-0.0031,28.8583,-9.115,39.8616,1.6197,0.9701,-0.5304,0.5086,-1.039,0.6981,1.3317,0.1984,0.7897,-0.2342,-0.0007,3.8599,0.7324,2.099,0.8803
15365,-0.0284,0.0286,9.79,-0.4224,-0.7477,-0.1618,29.4539,-10.3412,40.4082,-1.0697,-0.1352,1.0746,-0.5839,-1.2024,-0.7128,0.5066,1.5173,-0.1996,-0.1765,0.4698,-0.5503,1.2386,0.0359,1.1636
15383,0.1415,0.0607,9.8183,-0.9419,0.378,-0.1406,30.1485,-8.4072,39.2917,0.924,-0.3969,0.4904,-0.9155,0.952,2.6793,-0.4835,-0.5875,0.5226,-0.3384,0.1311,-0.7621,0.6856,0.2312,-1.5772
